DATE,SPOT,FUTURE
06/18/2012,182.702,70.6774
06/19/2012,181.9083,70.3706
06/20/2012,181.0484,70.0381
06/21/2012,180.5154,69.8321
06/22/2012,180.2585,69.7329
06/25/2012,177.5699,68.6934
06/26/2012,177.0797,68.504
06/27/2012,180.8382,69.9581
06/28/2012,184.4878,71.3702
06/29/2012,186.2191,72.0401
07-02-2012,185.2777,71.6765
07-03-2012,185.3866,71.7188
07-05-2012,183.5267,70.9997
07-06-2012,183.9041,71.1459
07-09-2012,184.2699,71.288
07-10-2012,181.6705,70.5427
07-11-2012,179.6019,69.945
07-12-2012,178.5652,69.8575
07/13/2012,176.1525,69.2383
07/16/2012,174.1913,68.8223
07/17/2012,172.4676,68.1414
07/18/2012,176.9769,69.9232
07/19/2012,178.4086,70.489
07/20/2012,177.0391,69.9482
07/23/2012,176.6733,69.8042
07/24/2012,175.8678,69.4861
07/25/2012,177.187,70.0075
07/26/2012,178.3738,70.4766
07/27/2012,180.2567,71.2207
07/30/2012,181.2761,71.6241
07/31/2012,178.642,70.5835
08-01-2012,177.8911,70.287
08-02-2012,177.6808,70.2041
08-03-2012,175.1555,69.2066
08-06-2012,174.6069,68.9905
08-07-2012,174.2489,68.8492
08-08-2012,176.1942,69.618
08-09-2012,176.5405,69.755
08-10-2012,175.9763,69.5323
08/13/2012,177.9567,70.3154
08/14/2012,178.7388,70.6246
08/15/2012,177.0851,69.9714
08/16/2012,176.0775,69.5735
08/17/2012,176.2682,69.6491
08/20/2012,176.2215,69.6313
08/21/2012,175.35,69.2871
08/22/2012,173.1671,68.4248
08/23/2012,173.1203,68.4065
08/24/2012,172.5211,68.1699
08/27/2012,172.2918,68.0799
08/28/2012,172.5485,68.1815
08/29/2012,174.5327,68.9658
08/30/2012,174.8829,69.1044
08/31/2012,175.3925,69.3059
09-04-2012,175.552,69.3698
09-05-2012,175.2446,69.2485
09-06-2012,173.5286,68.5706
09-07-2012,173.6141,68.6046
09-10-2012,173.8906,68.7144
09-11-2012,175.6023,69.1966
09-12-2012,177.1585,69.6772
09/13/2012,177.3499,69.5984
09/14/2012,178.3024,69.8385
09/17/2012,176.8746,69.0794
09/18/2012,178.0729,69.5476
09/19/2012,178.6916,69.7894
09/20/2012,177.396,69.2836
09/21/2012,178.3026,69.6379
09/24/2012,178.5244,69.7251
09/25/2012,175.1786,68.4186
09/26/2012,174.3577,68.0982
09/27/2012,174.1514,68.0178
09/28/2012,173.8246,67.8904
10-01-2012,176.2252,68.8286
10-02-2012,177.8011,69.4443
10-03-2012,176.7155,69.0204
10-04-2012,176.5483,68.9553
10-05-2012,177.4042,69.2898
10-08-2012,177.8439,69.462
10-09-2012,178.089,69.5579
10-10-2012,178.9606,69.8985
10-11-2012,177.8868,69.4793
10-12-2012,178.171,69.5905
10/15/2012,178.7506,69.8175
10/16/2012,179.4431,70.0881
10/17/2012,180.7543,70.6005
10/18/2012,180.9215,70.666
10/19/2012,180.801,70.6191
10/22/2012,180.0617,70.331
10/23/2012,179.2369,70.009
10/24/2012,179.5442,70.1292
