Date,US,Brazil,Russia,India,China,South Africa,GFC,Covid
04-05-2012,-0.012827093,-0.020875275,-0.040592069,-0.018840345,0.004878836,-0.007807156,-1,0
07-05-2012,-0.002283526,0.006538809,-0.000611109,0.004838284,-2.73E-05,0.00132984,-1,0
08-05-2012,-0.00589351,-0.014064467,-0.005104904,-0.021910225,-0.001249987,-0.020591546,-1,0
10-05-2012,0.0015555,-0.001405999,0.005648877,-0.003618847,0.000681938,0.01100441,-1,0
11-05-2012,-0.002682734,-0.004314005,-0.016872552,-0.007768828,-0.006346078,-0.016706705,-1,0
14-05-2012,-0.009817468,-0.032571157,-0.036549291,-0.004745836,-0.005970583,-0.027897195,-1,0
15-05-2012,-0.005002477,-0.022887673,-0.000685103,0.006908204,-0.002473767,-0.015375221,-1,0
16-05-2012,-0.002651564,-0.006242997,-0.019426905,-0.018429165,-0.012137794,0.006915948,-1,0
17-05-2012,-0.012464466,-0.033662185,-0.044953145,0.002516506,0.013838762,-0.006109306,-1,0
18-05-2012,-0.005893192,0.008751703,-0.01841851,0.005106236,-0.01455119,-0.011352458,-1,0
21-05-2012,0.010862963,0.037393086,0.022111916,0.001887046,0.001610568,0.02496708,-1,0
22-05-2012,-0.000133633,-0.027790266,0.002711959,-0.009739364,0.010592198,-0.006543922,-1,0
23-05-2012,-0.000532757,-0.007660217,-0.044536701,-0.004898321,-0.004166961,-0.003850454,-1,0
24-05-2012,0.002685188,-0.010231774,0.018137283,0.017047151,-0.005287678,0.002408186,-1,0
25-05-2012,-0.005997311,0.007371539,-0.011515212,-0.00027617,-0.007437253,-0.005950926,-1,0
29-05-2012,0.010054627,-0.010560337,0.023126355,0.001323388,0.011900383,0.016955127,-1,0
30-05-2012,-0.0128663,-0.015401804,-0.026176847,-0.007720763,-0.002081149,-0.029290953,-1,0
31-05-2012,-0.00212871,0.012780907,-0.024511401,-0.00575582,-0.005227819,0.016842569,-1,0
01-06-2012,-0.02242911,-0.020150274,-0.011967367,-0.015745575,0.00050663,-0.015536709,-1,0
04-06-2012,-0.001412909,0.000262123,0.010001542,0.001454626,-0.027719066,0.017782529,-1,0
05-06-2012,0.002186619,-0.017677848,0.005156081,0.002014385,0.001456982,0.007343537,-1,0
06-06-2012,0.023375785,0.031417571,0.024676958,0.02670902,-0.001021789,0.023889173,-1,0
08-06-2012,0.007454733,0.005046702,-0.016610085,0.004184766,-0.005107745,-0.007190857,-1,0
13-06-2012,-0.006176275,0.010876349,0.00966799,0.001049629,0.012642762,0.002194771,-1,0
14-06-2012,0.012369211,-0.005387255,-0.004216332,-0.012076346,-0.009958338,0.003439011,-1,0
15-06-2012,0.009068822,0.013512143,0.025312057,0.016174467,0.004738021,0.011018981,-1,0
18-06-2012,-0.001987505,0.00160285,0.008101672,-0.014500044,0.003981013,0.018655179,-1,0
19-06-2012,0.007467817,0.017638697,0.001311826,0.009174371,-0.006609331,0.013243069,-1,0
20-06-2012,-0.00100854,-0.000489673,-0.01305376,0.002182108,-0.003447341,0.004177057,-1,0
21-06-2012,-0.019751782,-0.029503702,-0.019542276,0.008012594,-0.01405457,-0.044520364,-1,0
25-06-2012,-0.010986683,-0.029934955,-0.015717153,-0.00533751,-0.01639413,-0.010359401,-1,0
26-06-2012,0.002556965,0.000594563,0.021000082,0.001445448,-0.000920844,0.007024211,-1,0
27-06-2012,0.007339753,-0.013614558,0.013986026,0.003612159,-0.002312599,-0.007825672,-1,0
28-06-2012,-0.001962007,-0.008642181,-0.020018135,0.001354594,-0.009559162,-0.011124571,-1,0
29-06-2012,0.021806552,0.031832381,0.052903729,0.025522086,0.013384089,0.035359623,-1,0
02-07-2012,-0.000675705,0.006199125,0.005044603,-0.001780128,0.000305591,0.001407484,-1,0
03-07-2012,0.005599113,0.019679652,0.036948707,0.001535145,0.001383425,0.018118947,-1,0
05-07-2012,-0.003636973,0.005371002,-0.014405101,0.004334645,-0.011724614,0.000920376,-1,0
06-07-2012,-0.00967708,-0.017625464,-0.022114836,-0.001001192,0.010045922,-0.015918746,-1,0
10-07-2012,-0.006551568,-0.030946558,0.007696737,0.012931743,-0.002941458,-0.008023516,-1,0
11-07-2012,-0.003847539,-0.002554185,-0.005215529,-0.007360798,0.005044029,-0.000632004,-1,0
12-07-2012,-0.0024832,-0.002766615,-0.011639468,-0.01478007,0.004635735,-0.018021371,-1,0
13-07-2012,0.016080617,0.016891039,0.021057606,-0.00109455,0.000184863,0.016122959,-1,0
16-07-2012,-0.003911493,-0.017246768,0.003886672,-0.006433489,-0.017509102,0.008514614,-1,0
17-07-2012,0.006135675,0.009449241,0.005790976,0.000116359,0.006140898,0.011707057,-1,0
18-07-2012,0.008023625,0.012425039,0.006225157,0.004649076,0.003654768,0.000775404,-1,0
19-07-2012,0.002681425,0.013899978,0.016644469,0.005445709,0.007231157,0.002323415,-1,0
20-07-2012,-0.009376019,-0.021033804,-0.015983117,-0.006993039,-0.007443794,-0.015748372,-1,0
23-07-2012,-0.007916596,-0.021655436,-0.049790988,-0.016517686,-0.012638492,-0.031125247,-1,0
24-07-2012,-0.00821983,-0.007475927,-0.007345867,0.002410414,0.002418753,-0.001135478,-1,0
25-07-2012,0.004643873,-0.00058909,0.003069235,-0.004266623,-0.004873999,0.020722011,-1,0
26-07-2012,0.016576819,0.026171401,0.023679902,-0.012317618,-0.004761438,0.022324437,-1,0
27-07-2012,0.014461308,0.046138651,0.024094377,0.011910239,0.001297832,0.033631866,-1,0
30-07-2012,-0.000202717,0.012092173,0.010967822,0.017920699,-0.008894731,-0.00603131,-1,0
31-07-2012,-0.004932979,-0.02018809,-0.014931351,0.00538107,-0.002980413,-0.025271169,-1,0
01-08-2012,-0.002505296,-0.00848555,-0.001722178,0.001229283,0.009332985,0.002169172,-1,0
02-08-2012,-0.007522756,-0.001853469,-0.014401597,-0.001915303,-0.005751865,-0.001239031,-1,0
03-08-2012,0.016731064,0.030771659,0.031241079,-0.001535615,0.010185822,0.042772633,-1,0
06-08-2012,0.001628146,0.01885869,0.024868242,0.012425801,0.010318004,0.001780285,-1,0
07-08-2012,0.003887217,-0.010665987,0.008197678,0.010785183,0.001254066,0.000148163,-1,0
08-08-2012,0.000534465,0.020998912,-0.000380606,-6.92E-05,0.001560629,0.000888593,-1,0
09-08-2012,-0.000793386,-0.002615757,0.001590661,-0.002257668,0.006049284,0.001775435,-1,0
10-08-2012,0.003242678,0.008198017,-0.013749077,-0.000178191,-0.002435271,0.006188093,-1,0
13-08-2012,-0.002920725,-0.00266883,0.006160356,0.00430273,-0.015209077,-0.01614013,-1,0
14-08-2012,0.000205755,-0.017746998,0.006344071,0.005358926,0.003013157,0.000597074,-1,0
16-08-2012,0.006460778,0.021372004,0.002378671,-0.004012296,-0.003189707,0.014939392,-1,0
17-08-2012,0.001891767,-0.006142028,-0.010035725,0.001916311,0.00127468,-0.026900973,-1,0
21-08-2012,-0.00514139,-0.00617594,0.027525479,0.010916335,0.005354064,0.011950959,-1,0
22-08-2012,-0.002336968,0.007827663,-0.008520168,-0.002149349,-0.00499631,0.003752343,-1,0
23-08-2012,-0.008791428,-0.014742448,0.008672647,0.000188325,0.002540328,-0.012815977,-1,0
24-08-2012,0.007668023,-0.001470865,-0.004236441,-0.003761066,-0.009972563,-0.002887326,-1,0
27-08-2012,-0.002533979,-0.005406022,-0.003702455,-0.005888028,-0.017549942,-0.006412239,-1,0
28-08-2012,-0.001653193,0.00506365,-0.001852882,-0.00266774,0.008450827,-0.003375231,-1,0
29-08-2012,0.000342629,-0.017914537,-0.013187747,-0.008023407,-0.009654494,0.003221939,-1,0
30-08-2012,-0.008179127,-0.001971647,-0.018537472,0.002901887,-0.000316695,-0.019490025,-1,0
31-08-2012,0.006908769,-0.003411569,0.003936587,-0.009214247,-0.002469687,0.011801319,-1,0
04-09-2012,-0.004202546,-0.018447424,-0.000234729,0.003242978,-0.007554847,0.000925852,-1,0
05-09-2012,0.000884856,0.011140896,-0.010505222,-0.00733896,-0.002924547,-0.011322324,-1,0
06-09-2012,0.018567303,0.025299782,0.032777764,0.001900177,0.006962539,0.042299698,-1,0
10-09-2012,-0.003941856,0.001422146,0.003147643,0.004685348,0.003345854,-0.014453077,-1,0
11-09-2012,0.005197635,0.017296976,0.002442086,0.004838335,-0.006739205,0.006731201,-1,0
12-09-2012,0.000749474,0.00836236,0.001660726,0.008204669,0.002825454,-0.015928487,-1,0
13-09-2012,0.015369568,0.03341302,0.001597364,0.001173246,-0.0076353,0.032486992,-1,0
14-09-2012,0.003944229,0.002369765,0.068022626,0.024290856,0.006361523,-0.013284322,-1,0
17-09-2012,-0.002966908,-0.004826054,-0.004527662,0.004217689,-0.021582551,-0.002529362,-1,0
18-09-2012,0.000851106,-3.24E-05,-0.022033122,-0.002500157,-0.009162381,0.017132179,-1,0
20-09-2012,0.001396122,0.000583752,-0.001120832,-0.007966319,-0.021011037,-0.004584018,-1,0
21-09-2012,-0.001284936,-0.005983369,0.004442974,0.021755977,0.00091467,-0.001928811,-1,0
24-09-2012,-0.001514446,0.009575664,-0.008607636,-0.004247849,0.003203089,0.00029703,-1,0
25-09-2012,-0.007504355,-0.023021824,0.000913744,0.001127727,-0.001919539,-0.006105263,-1,0
26-09-2012,-0.003277882,-0.000380231,-0.036372547,-0.003334905,-0.012456435,-0.004941063,-1,0
27-09-2012,0.005387475,-0.003943079,0.012122601,-0.00283083,0.025688429,0.00911444,-1,0
28-09-2012,-0.003628104,-0.017820529,0.000637189,0.009814178,0.014409908,-0.007165116,-1,0
08-10-2012,-0.001948974,0.012639176,-0.010802343,-0.012191177,-0.005648255,-0.018674215,-1,0
09-10-2012,-0.008139852,-0.006392932,0.00110491,0.004499935,0.019481995,0.007863346,-1,0
10-10-2012,-0.009587526,-0.008228676,-0.006930854,-0.008671376,0.002225597,0.010968941,-1,0
11-10-2012,-0.001393261,0.012005109,0.004417928,0.009277291,-0.008086591,0.01366116,-1,0
15-10-2012,0.007130488,0.007409687,-0.003769763,0.002052549,-0.00296363,-0.00047066,-1,0
16-10-2012,0.009456606,0.002379637,0.014457105,-0.007286007,5.01E-05,0.020500873,-1,0
17-10-2012,0.000385095,0.005724745,0.017174838,0.001778526,0.003239358,0.016012547,-1,0
18-10-2012,-0.000594672,-0.005892139,-0.001288843,0.009687086,0.012305176,-0.012789381,-1,0
19-10-2012,-0.01527824,-0.013686837,-0.011688337,-0.00585039,-0.001589669,-0.012334506,-1,0
22-10-2012,0.000178339,-0.003774809,0.002132304,0.005930728,0.002091525,0.018597379,-1,0
23-10-2012,-0.018403084,-0.017355879,-0.027689661,-0.004448659,-0.008622682,-0.024978191,-1,0
25-10-2012,0.002012133,0.011756862,-0.003781681,0.002594775,-0.006833304,0.011650599,-1,0
31-10-2012,-0.000820496,-0.010736299,0.002695476,0.004035677,0.003162724,0.004581505,-1,0
01-11-2012,0.01034304,0.022781212,0.006630872,0.003038729,0.017035881,0.005924787,-1,0
06-11-2012,0.010110007,0.021229838,0.00331125,0.002901085,-0.003804756,0.015096409,-1,0
07-11-2012,-0.023910094,-0.015969689,-0.015327569,0.004508479,-0.000127759,-0.008491918,-1,0
08-11-2012,-0.009432164,-0.017115058,-0.011751116,-0.002974962,-0.016384848,-0.016137665,-1,0
09-11-2012,0.000317586,-0.002889924,-0.00883868,-0.008664074,-0.001179613,0.005761014,-1,0
12-11-2012,-2.42E-05,-0.005138883,0.004567978,-0.000714239,0.004920559,0.001208627,-1,0
16-11-2012,0.003655271,-0.01570577,-0.00397436,-0.008809016,-0.007695962,0.018420936,-1,0
19-11-2012,0.016360922,0.018757311,0.017004517,0.001617036,0.001119665,0.013519548,-1,0
21-11-2012,0.003775936,-0.003709196,0.012306497,0.00712488,0.010594164,-0.010595103,-1,0
23-11-2012,0.013359157,0.019946105,0.008667291,-0.000581761,0.005823952,0.009678481,-1,0
26-11-2012,-0.003245976,-0.014644522,-0.003693345,0.001643441,-0.004905037,-0.000611866,-1,0
27-11-2012,-0.006905696,-0.00865607,-0.006581006,0.016323409,-0.013121358,-0.004292618,-1,0
29-11-2012,0.002823092,0.022974645,0.016304265,0.017301363,-0.005097742,0.011433905,-1,0
30-11-2012,0.000288686,-0.00655524,0.011341086,0.008776305,0.008433403,-0.019747941,-1,0
03-12-2012,-0.004615456,0.012569648,0.010483989,-0.001789618,-0.010330333,-0.000773527,-1,0
04-12-2012,-0.001066415,-0.011039718,-0.005401386,0.002214491,0.0078152,0.012760618,-1,0
05-12-2012,0.006365688,0.002013156,0.017622418,0.002258145,0.02833398,0.006547456,-1,0
06-12-2012,0.003029649,-0.000398838,-0.001729927,0.004883995,-0.001314862,0.018793432,-1,0
07-12-2012,0.0061832,0.01431019,0.002784123,-0.00322281,0.015912653,0.003716564,-1,0
10-12-2012,0.001120607,0.012927517,0.006565353,-0.000742145,0.010606219,0.008128341,-1,0
11-12-2012,0.005947447,0.006309381,0.002509039,-0.001162406,-0.004360221,-0.000883741,-1,0
12-12-2012,-0.00022573,-0.002502163,0.014983181,-0.001645787,0.003859106,0.005729038,-1,0
13-12-2012,-0.005657949,-0.002643299,-0.004809445,-0.00653114,-0.010255381,-0.004403718,-1,0
14-12-2012,-0.002714997,0.00484352,0.000806513,0.004565414,0.04233623,0.004257423,-1,0
17-12-2012,0.007613109,-0.000637734,-0.006470395,-0.003777335,0.004508064,0.011361742,-1,0
18-12-2012,0.008694013,0.0148968,0.013468352,0.006233258,0.000981802,0.018310435,-1,0
19-12-2012,-0.007442089,0.008842548,0.003935531,0.005728535,-0.000104099,-0.002315493,-1,0
20-12-2012,0.00449863,0.004547172,0.007550228,-0.00113435,0.002823641,0.013386204,-1,0
21-12-2012,-0.009122192,-0.004399637,-0.010989664,-0.010953198,-0.006961685,-0.010637033,-1,0
26-12-2012,-0.001854216,-0.0007707,0.008289303,0.008397276,0.002491008,0.003050891,-1,0
27-12-2012,-0.001394861,-0.008963941,0.005690241,-0.004835172,-0.005981948,0.018538942,-1,0
28-12-2012,-0.012153231,0.008832699,-0.005271025,0.006244194,0.012324582,0.002275606,-1,0
08-01-2013,-0.004150804,-0.013083129,0.031661513,0.002591658,-0.004075016,-0.009206273,-1,0
09-01-2013,0.0046154,0.007350877,-0.004776315,-0.003853413,-0.000320771,-0.00056927,-1,0
10-01-2013,0.006009308,0.0016064,0.002171567,-0.000154541,0.003648567,-0.004995293,-1,0
11-01-2013,0.00127672,-0.00293891,-0.00017177,4.57E-06,-0.017965148,-0.017755901,-1,0
14-01-2013,0.001399526,0.009451591,0.011689159,0.012270521,0.030187534,0.001164616,-1,0
15-01-2013,0.002038986,-0.005702347,-0.008633511,0.004031274,0.006012796,-0.020279936,-1,0
16-01-2013,-0.001749544,0.00095535,-0.003424737,-0.008501083,-0.006982652,-0.000593954,-1,0
17-01-2013,0.006255842,0.006565546,0.009054136,0.00736013,-0.010704458,0.004446422,-1,0
18-01-2013,0.003940489,-0.003834076,0.011326769,0.003750205,0.013977316,-0.008465192,-1,0
22-01-2013,0.004569116,-0.003365917,-0.006967402,-0.006000009,-0.005634741,0.002680872,-1,0
23-01-2013,0.004882975,0.004431585,0.010230556,0.002251494,0.00249004,-0.023020607,-1,0
24-01-2013,0.003332774,-0.012928974,-0.000442366,-0.0051479,-0.007921726,0.001520989,-1,0
28-01-2013,-0.001011652,-0.018862412,0.010238725,-8.94E-06,0.023805869,-0.020272784,-1,0
29-01-2013,0.005208326,0.006293977,-0.007136379,-0.005609259,0.005301135,0.011246181,-1,0
30-01-2013,-0.003158104,-0.01785538,-0.003145588,0.000705053,0.009911832,-0.012010804,-1,0
31-01-2013,-0.003589348,0.007120217,0.002073499,-0.00551478,0.001236194,0.01306814,-1,0
01-02-2013,0.010707528,0.009824243,0.003802567,-0.005736004,0.01398641,0.019879625,-1,0
04-02-2013,-0.009301649,-0.012924709,-0.009744494,-0.001517744,0.003768812,-0.010712796,-1,0
05-02-2013,0.007122926,-0.002201293,0.000973158,-0.00463674,0.002047127,0.01307803,-1,0
06-02-2013,0.000516325,-0.008344925,-0.006900695,-0.001022893,0.000553524,-0.008898392,-1,0
07-02-2013,-0.003041095,-0.009870268,-0.004771219,-0.003029086,-0.00657204,0.004903847,-1,0
08-02-2013,0.003502161,0.002156243,-0.003283642,-0.004891885,0.005719358,0.006942865,-1,0
19-02-2013,0.003848335,-0.005220672,0.008885752,0.00688054,-0.016087043,-0.001338067,-1,0
20-02-2013,-0.007733763,-0.020019701,-0.006367783,0.000357921,0.005968068,-0.016804591,-1,0
21-02-2013,-0.003374547,-0.000409497,-0.021633409,-0.016290123,-0.030163247,-0.014018285,-1,0
22-02-2013,0.008604434,0.009605575,0.001471063,-0.000432148,-0.00508043,0.006881357,-1,0
25-02-2013,-0.015577239,-0.001394343,0.009004878,0.000759647,0.005023748,-0.006267657,-1,0
26-02-2013,0.008377358,0.005829175,-0.022127012,-0.016510153,-0.01406254,0.013707095,-1,0
27-02-2013,0.012528286,0.005690638,-0.000195993,0.007193028,0.008630746,-0.002574719,-1,0
28-02-2013,-0.001484535,0.002615566,0.002538395,-0.015303686,0.022388257,-0.022235195,-1,0
01-03-2013,0.002499272,-0.009448228,-0.016168751,0.003016433,-0.002576419,0.019349678,-1,0
04-03-2013,0.002704719,-0.006791168,-0.007319076,-0.002146158,-0.037174028,-0.019659788,-1,0
05-03-2013,0.008875475,-0.009746631,0.016247177,0.013950836,0.023003271,0.024968702,-1,0
06-03-2013,0.002975182,0.034931685,0.0039179,0.005700614,0.0089326,-0.006983441,-1,0
07-03-2013,0.002323086,0.015532863,0.001809624,0.008324109,-0.009798269,-0.007646457,-1,0
11-03-2013,0.003482121,0.001914891,0.005065181,-0.001882536,-0.003464127,0.001204621,-1,0
12-03-2013,0.000191681,-0.005755707,0.001738894,-0.004146329,-0.010436033,-0.019297103,-1,0
13-03-2013,0.000361228,-0.014239611,-0.007424335,-0.010397334,-0.009949143,-0.018269711,-1,0
14-03-2013,0.005784534,-0.001831391,0.002993282,0.010679408,0.002782861,0.010878264,-1,0
15-03-2013,-0.001722995,-0.007218603,0.001255942,-0.007327532,0.003571934,-0.006357143,-1,0
18-03-2013,-0.004284369,0.001827094,-0.028603911,-0.006940043,-0.016990769,-0.005459028,-1,0
19-03-2013,0.000260188,-0.010800041,-0.010413397,-0.014887478,0.007745747,-0.010217712,-1,0
20-03-2013,0.003860197,-0.005890168,0.007088596,-0.006540148,0.026206273,-0.000316071,-1,0
21-03-2013,-0.006237849,-0.008117815,-0.002426835,-0.004847538,0.00295886,-0.002690527,-1,0
22-03-2013,0.006258508,-0.006027811,-0.010024977,-0.00305206,0.001735031,-0.002062247,-1,0
25-03-2013,-0.004439286,-0.006720211,-0.008267077,-0.002895994,-0.000671532,0.00380404,-1,0
26-03-2013,0.007715338,0.014437941,-0.00918657,0.00123626,-0.012562332,0.016474817,-1,0
28-03-2013,0.003599414,0.005659083,0.005984656,0.006991994,-0.028633194,0.00628414,-1,0
01-04-2013,-0.000390405,-0.008017575,-0.009960125,0.001537405,-0.00099578,-0.007388075,-1,0
02-04-2013,0.006099597,-0.018287194,-0.003791152,0.009296781,-0.002982892,-0.00236956,-1,0
03-04-2013,-0.007644757,0.012204548,-0.009846246,-0.012647749,-0.001098158,-0.017549887,-1,0
08-04-2013,0.003305868,0.000744487,0.006033819,-0.00067508,-0.006176819,0.01840448,-1,0
09-04-2013,0.004095995,0.014774511,0.013871769,-0.011526275,0.00639205,0.004392142,-1,0
10-04-2013,0.008738119,0.004906387,0.009919653,0.010260133,0.000158158,0.012752895,-1,0
11-04-2013,0.004240314,-0.014087769,-0.014361722,0.006913533,-0.00295703,0.001852724,-1,0
12-04-2013,-5.39E-06,-0.007937413,-0.019454208,-0.016291818,-0.005771362,-0.024515388,-1,0
15-04-2013,-0.018046718,-0.03731216,-0.028097086,0.006297239,-0.011319643,-0.056414663,-1,0
16-04-2013,0.010735911,0.019469294,-0.007256254,0.020868704,0.005896606,0.0351662,-1,0
17-04-2013,-0.009408661,-0.02075435,-0.021404617,-0.000734844,-0.000478085,-0.020885039,-1,0
18-04-2013,-0.005587266,0.005356078,-0.00027867,0.015116514,0.001733459,-0.000989738,-1,0
22-04-2013,0.001350532,0.006819027,-0.005492211,0.008032724,-0.001102842,-0.008012578,-1,0
23-04-2013,0.010400064,0.010752693,0.003567369,0.000496975,-0.026039273,0.018382019,-1,0
25-04-2013,0.001667966,-0.000382002,0.009104855,0.011791408,-0.008607045,0.008761414,-1,0
26-04-2013,0.000798957,-0.013020373,-0.004158551,-0.006209264,-0.009775588,-0.008121668,-1,0
02-05-2013,0.008846566,-0.010572596,-0.014127076,0.011803916,-0.001741283,0.026768001,-1,0
03-05-2013,0.009553993,0.002996122,0.030094593,-0.008146734,0.014327526,0.008410389,-1,0
06-05-2013,-0.000338666,-0.001045818,0.001600274,0.004993732,0.011571414,-0.0027448,-1,0
07-05-2013,0.005815856,0.015129423,0.013654906,0.010884561,0.001974118,-0.012290656,-1,0
08-05-2013,0.003243887,-0.008386916,0.000227272,0.005076875,0.004785996,0.018228126,-1,0
10-05-2013,0.002375418,-0.006150748,-0.015538403,0.00717515,0.006187841,-0.00045986,-1,0
13-05-2013,-0.001774936,-0.012048778,-0.005252338,-0.019659022,-0.002188197,-0.007387055,-1,0
14-05-2013,0.008154636,0.004014119,-0.00677256,0.001553721,-0.011173161,0.002160269,-1,0
15-05-2013,0.00396449,0.004908635,-0.015465586,0.024574609,0.003506283,0.003845858,-1,0
16-05-2013,-0.002784153,-0.0029715,-0.007526401,0.001698908,0.012066357,-0.004154103,-1,0
17-05-2013,0.007923552,0.007113195,0.017775566,0.001913929,0.013701388,-0.009449253,-1,0
20-05-2013,-0.001246029,0.009687533,0.00829798,-0.003067814,0.007469598,-0.013475874,-1,0
21-05-2013,0.003404621,0.010074572,0.01120686,-0.005571823,0.002227066,-0.003001767,-1,0
22-05-2013,-0.005239355,0.002910539,0.019973375,-0.002457776,-0.001176746,-0.014664035,-1,0
23-05-2013,-0.000828054,-0.00140097,-0.042685424,-0.019524709,-0.0116802,-0.000160545,-1,0
24-05-2013,0.00056211,0.000993295,-0.008833625,0.001523668,0.005637363,-0.008061784,-1,0
28-05-2013,0.006921644,-0.006403893,0.01007842,0.006471565,0.012240635,0,-1,0
29-05-2013,-0.006941236,-0.025319638,-0.028307504,-0.000653942,0.001162015,-0.021601305,-1,0
31-05-2013,-0.013729471,-0.020880906,-0.014162103,-0.022769796,-0.007428694,-0.011135636,-1,0
03-06-2013,0.009118389,0.008152674,-0.009372097,-0.007610773,-0.00058394,0.024138124,-1,0
04-06-2013,-0.005027042,0.001370853,0.00255925,-0.003304771,-0.011739813,-0.014009585,-1,0
05-06-2013,-0.014397306,-0.022825073,-0.016246017,0.001147487,-0.00065461,-0.028795078,-1,0
06-06-2013,0.005335149,0.001627494,-0.010989546,-0.002493392,-0.012771974,0.005860182,-1,0
07-06-2013,0.013701676,-0.024229923,0.021182753,-0.004634808,-0.01401869,-0.003097912,-1,0
13-06-2013,0.011988327,0.02478138,-0.001607736,-0.011300905,-0.028696321,0.048859257,-1,0
14-06-2013,-0.007002573,-0.021715792,0.02524092,0.018459606,0.006350266,-0.008471166,-1,0
17-06-2013,0.007250929,-0.004937981,0.015438074,0.007684446,-0.00269828,-0.000694543,-1,0
18-06-2013,0.009074788,0.007630372,3.81E-05,-0.00532256,0.001425524,0.023861751,-1,0
19-06-2013,-0.013541922,-0.032295993,-0.017146918,0.001165611,-0.00736134,-0.041918122,-1,0
20-06-2013,-0.023694719,0.006680079,-0.038189443,-0.027733126,-0.028119395,-0.053035899,-1,0
21-06-2013,0.002779653,-0.024311054,0.001928455,0.002931237,-0.005256553,0.031941133,-1,0
24-06-2013,-0.009494013,-0.023458144,-0.010231011,-0.012507133,-0.05444903,-0.021918846,-1,0
25-06-2013,0.006849139,0.019988173,0.008206036,0.004748982,-0.001900165,0.015938876,-1,0
26-06-2013,0.010099702,0.005932086,0.014319444,-0.004143557,-0.004097707,0.022464932,-1,0
27-06-2013,0.007640057,0.009221323,0.001299576,0.017304562,-0.000760236,0.022630477,-1,0
28-06-2013,-0.007676277,-0.003197781,0.009983496,0.027168508,0.014860274,0.026881118,-1,0
01-07-2013,0.004374196,-0.004794754,0.00110489,0.009318269,0.008069536,0.003416518,-1,0
02-07-2013,-0.002845441,-0.04329081,-0.002179607,-0.005817987,0.005656524,-0.012181719,-1,0
03-07-2013,0.003740546,-0.004098684,-0.007705801,-0.014806112,-0.006144804,-0.018115916,-1,0
05-07-2013,0.009790856,-0.012157603,-0.009430479,0.004368435,0.000548652,-0.021139493,-1,0
08-07-2013,0.005853049,-0.002968347,0.006834599,-0.008812431,-0.024677269,0.005371528,-1,0
10-07-2013,-0.000567448,0.008988676,-0.005902766,-0.007505732,0.021478686,-0.016780609,-1,0
11-07-2013,0.011007953,0.024819696,0.036546859,0.019602354,0.031790539,0.042111406,-1,0
12-07-2013,0.000218584,-0.023720988,0.019502259,0.014250954,-0.016294679,-0.002538323,-1,0
15-07-2013,0.00128988,0.026141596,0.004239191,0.003801163,0.009711974,0.011958084,-1,0
16-07-2013,-0.002095297,0.002777542,0.010494447,-0.009188819,0.003069049,0.001171372,-1,0
17-07-2013,0.001207535,0.011413421,0.017539228,0.004899512,-0.010119174,0.003005453,-1,0
18-07-2013,0.005030499,0.005259627,-0.011334225,0.008966752,-0.01058236,-0.015288,-1,0
19-07-2013,-0.000308746,-0.005407295,0.003609118,0.001064567,-0.015312904,-0.005431949,-1,0
22-07-2013,0.000116411,0.02446618,-0.001679736,0.000459924,0.00606095,0.017714496,-1,0
23-07-2013,0.001426428,0.005051657,-9.42E-05,0.0070691,0.019322662,0.015267448,-1,0
24-07-2013,-0.001639346,-0.009177586,-0.007653061,-0.010469839,-0.005173652,-0.016271191,-1,0
25-07-2013,0.000859874,0.014224232,-0.01173831,-0.014333709,-0.005995835,0.009993138,-1,0
26-07-2013,0.00020696,0.007208958,-0.003708712,-0.002860487,-0.005121,-0.007318612,-1,0
29-07-2013,-0.002371906,-0.004258173,-0.005227341,-0.007875199,-0.017328045,-0.002339946,-1,0
30-07-2013,-8.89E-05,-0.013296164,-0.01119307,-0.012579995,0.00693732,0.006172278,-1,0
31-07-2013,-0.001357171,-0.006777165,-0.009872078,-0.000136487,0.001875058,-0.008517712,-1,0
01-08-2013,0.008255078,0.01862955,0.013859864,-0.001474787,0.017534251,0.015147862,-1,0
02-08-2013,0.001939555,-0.013666145,0.003508118,-0.007960807,0.000172947,0.003463448,-1,0
05-08-2013,-0.002956813,-0.000784233,-0.002224878,0.000951343,0.010325342,-0.003793855,-1,0
06-08-2013,-0.005999828,-0.021157083,-0.021559355,-0.023697122,0.004874293,-0.012639339,-1,0
07-08-2013,-0.003102373,0.000527043,-0.00283932,-0.00364503,-0.006681845,-0.005706826,-1,0
08-08-2013,0.001785683,0.030756969,0.001535768,0.00664595,-0.000920374,0.027722069,-1,0
12-08-2013,-0.000378022,0.008465321,0.000610802,0.008354897,0.023618596,0.002439093,-1,0
13-08-2013,0.002029763,0.005986143,0.009244526,0.014818654,0.002316397,-0.009792688,-1,0
14-08-2013,-0.007363106,0.005812996,0.012978859,0.007137811,-0.002861925,0.006702086,-1,0
16-08-2013,-0.002034912,0.012318721,-0.003070646,-0.040537333,-0.00647082,-0.007750017,-1,0
19-08-2013,-0.004700859,0.000678867,-0.000884464,-0.015751831,0.008257112,-0.028203933,-1,0
20-08-2013,-0.00051643,-0.020905729,-0.003393917,-0.00336386,-0.006256136,0.014201311,-1,0
21-08-2013,-0.007052773,-0.002021564,-0.004030056,-0.018817184,0.000176559,-0.026019577,-1,0
22-08-2013,0.0044332,0.019508885,0.012553543,0.022477049,-0.002819709,0.017929095,-1,0
