Date,Open,Max,Min,Close,"Trading Volume, USD","Market Capitalization, USD"
26.09.2008,1306.13,1306.87,1275.1,1285.47,13241700,1.16081E+11
29.09.2008,1285.47,1285.47,1194.11,1194.11,34576957,1.07831E+11
30.09.2008,1193.53,1211.84,1150.53,1211.84,21898469,1.09432E+11
01.10.2008,1211.9,1227.25,1189.06,1189.06,10313192,1.07375E+11
02.10.2008,1188.21,1194.07,1152.7,1152.7,19236151,1.04092E+11
03.10.2008,1151.68,1151.68,1062.69,1070.98,9945719,96711798806
06.10.2008,1070.27,1070.27,865.55,866.39,11857051,78237250076
07.10.2008,866.39,900.76,825.03,858.16,6127426,77493817572
08.10.2008,854.94,854.94,759.4,761.63,1994413,68777373549
09.10.2008,765.9,864.29,765.9,844.75,11538722,76282626266
13.10.2008,843.81,843.81,789.15,791.2,13347050,71447175504
14.10.2008,800.56,871.33,800.56,869.51,10489789,78519280578
15.10.2008,869.61,869.61,787.34,788.98,7254627,71246972468
16.10.2008,787.54,787.54,706.87,713.9,14135697,64466911346
17.10.2008,714.32,731.82,667.62,667.62,7067552,60287370750
20.10.2008,667.76,721.5,667.76,700.41,6859650,63249104906
21.10.2008,704.8,734.6,704.8,717.18,7593268,64763355877
22.10.2008,717.18,717.18,665.78,665.78,7157816,60121825598
23.10.2008,665.78,671.83,636.54,636.54,8751215,57480664013
24.10.2008,636.54,636.54,549.43,549.43,6361178,49615121235
28.10.2008,551.96,579.72,549.06,575.64,16746382,51982060567
29.10.2008,574.87,646.7,574.87,644,8475573,58154420689
30.10.2008,644.84,764.18,644.84,758.71,13576902,68513088482
31.10.2008,758.71,775.64,741.89,773.37,12296298,69836782254
01.11.2008,777.56,815.82,777.56,802.39,4797960,72458090807
05.11.2008,818.14,884.54,818.14,829.8,20381306,74933313864
06.11.2008,822.64,822.64,766,777.52,13301502,70211552155
07.11.2008,777.52,777.67,758.65,760.62,5941943,68686013345
10.11.2008,773.55,833.87,773.55,812.58,9715231,73377709858
11.11.2008,810.79,810.79,725.89,725.89,12323598,65549269399
12.11.2008,718.02,718.02,634.94,634.94,2501402,57336874872
13.11.2008,631.55,633.34,598.35,619.91,43010823,55979451038
14.11.2008,629.93,677.03,629.93,644.02,19224540,58156173550
17.11.2008,643.54,643.54,604.89,605.56,6055744,54683588693
18.11.2008,603.75,607.31,570.67,601.76,10858733,54340734328
19.11.2008,601.85,608.62,588.72,605.84,20404053,54709103822
20.11.2008,603.52,603.52,552.09,561.14,15237718,50671981142
21.11.2008,560.88,586.91,560.88,580.12,18620039,52386520152
24.11.2008,580.12,627.38,574.94,624.91,10508968,56431095343
25.11.2008,626.42,695.17,626.42,692.51,12495839,62535362098
26.11.2008,683.53,683.53,656.45,658.63,5373963,59476198306
27.11.2008,658.79,691.11,658.79,674.14,9179104,60876146962
28.11.2008,674.27,677.96,650.52,658.14,16689725,59431350880
01.12.2008,658.37,660.06,631.84,631.84,6555004,57056239544
02.12.2008,630.91,630.91,599.42,618.26,16451089,55830293926
03.12.2008,617.86,620.39,602.97,603.33,7488475,54482438699
04.12.2008,603.33,616.24,592.7,599.96,5281789,54178288218
05.12.2008,599.96,599.96,586.59,589.79,4729943,53259216452
08.12.2008,590.04,633.97,590.04,632.21,6917610,57090408228
09.12.2008,632.21,649.74,632.21,641.92,3929463,57966829233
10.12.2008,641.92,656.87,640.86,656.13,6820870,59249693933
11.12.2008,656.13,670.28,656.13,670.28,4629344,60527540618
12.12.2008,667.64,667.64,631.96,652.21,7009033,58896531197
15.12.2008,653.31,692.18,653.31,689.17,10961377,60804865669
16.12.2008,689.17,691.47,683.64,687.94,7143944,60695996037
17.12.2008,688.02,703.37,688.02,699.86,6476024,61747632423
18.12.2008,699.86,699.86,668.22,668.31,8444332,58964198201
19.12.2008,668.26,668.26,634.22,634.22,14377947,55956708461
22.12.2008,634.22,657.38,634.22,657.15,7389170,57979979831
23.12.2008,657.12,682.84,656.19,682.37,8803364,60205159183
24.12.2008,682.37,686.17,667.71,667.71,6574608,58911374521
25.12.2008,667.71,667.72,655.91,655.91,4381424,57870246400
26.12.2008,655.91,658.57,644.47,644.47,2519500,56861402819
29.12.2008,644.47,650.64,641.71,642.83,4608844,56716356703
30.12.2008,642.83,643.07,625.42,625.42,2407258,55179819292
31.12.2008,625.42,631.89,620.83,631.89,4760812,55751151045
11.01.2009,631.99,641.87,626.47,626.85,8748451,55306516429
12.01.2009,626.85,629.96,620.89,629.49,11327659,55539396443
13.01.2009,628.2,628.2,610.77,621,17913224,54790127327
14.01.2009,621,625,591.34,591.34,7286514,52172949906
15.01.2009,587.61,587.61,564.28,569.12,8435582,50213039752
16.01.2009,569.18,572.93,565.46,566.77,10207354,50005537316
19.01.2009,566.26,566.26,531.66,531.66,11058651,46907733234
20.01.2009,531.66,531.66,509.27,514.29,8802769,45374952365
21.01.2009,514.1,530.09,506.64,530.09,19708487,46769102187
22.01.2009,530.09,535.9,515.26,515.51,9005766,45482775235
23.01.2009,515.42,515.5,492.59,498.2,6490822,43956134721
26.01.2009,498.2,539.65,498.2,539.38,8725552,47588790209
27.01.2009,539.38,554.83,539.11,547.04,9956619,48265062334
28.01.2009,547.04,548.65,539.85,546.39,8427344,48207365722
29.01.2009,546.39,546.49,529.33,530.7,13646700,46822713456
30.01.2009,530.7,535.85,525.82,535.04,12407294,47206309409
02.02.2009,535.04,535.04,505.64,508.25,10379305,44842320686
03.02.2009,508.15,517.25,508.15,512.34,14476512,45203472968
04.02.2009,512.22,519.45,512.22,514.89,3455522,45427930399
05.02.2009,514.9,522.23,513.12,513.12,2921892,45271695438
06.02.2009,513.12,521.24,513.12,520.91,3276153,45959229799
09.02.2009,520.91,569.14,520.91,569.14,6534599,50214955820
10.02.2009,569.47,602.9,565.93,602.86,9358247,53189854391
11.02.2009,602.63,620.7,586.83,620.58,15035937,54753203962
12.02.2009,620.33,627.66,611.44,611.45,6954267,53948047867
13.02.2009,611.45,629.94,611.45,624.21,11683021,55073864433
16.02.2009,624.3,629.94,607.49,609.31,2242589,53759026703
17.02.2009,609.31,609.31,551.7,552.03,5836179,48704945080
18.02.2009,552.03,552.03,511.44,524.26,12606326,46254838793
19.02.2009,524.26,549.21,524.26,549.21,3459813,48456042084
20.02.2009,549.21,549.21,515.67,517.22,2532637,45633467122
24.02.2009,517.08,524.69,512.83,524.69,1870183,46292756092
25.02.2009,524.71,538.11,524.71,538.11,2529747,47476652349
26.02.2009,538.11,547.8,537.94,547.55,2054377,48309428160
27.02.2009,547.36,555.97,544.58,544.58,6650198,48047723144
02.03.2009,544.58,544.58,537,539.37,2644474,47588176934
03.03.2009,539.37,541.23,533.52,540.74,2499996,47708897638
04.03.2009,540.74,562.87,540.74,562.87,3570048,49661609897
05.03.2009,562.87,568.93,556.69,559.09,2244199,49328320302
06.03.2009,559.09,576.39,558.52,576.39,4527381,50854645825
10.03.2009,576.39,635.23,576.39,634.92,5261264,56018593088
11.03.2009,634.92,635.04,626.84,627.6,3955176,55372639489
12.03.2009,627.6,627.6,607.07,618.93,3503410,54607835433
13.03.2009,618.93,658.27,618.93,652.53,11291650,57572268750
16.03.2009,652.35,652.35,638.84,647.55,3580413,53520881734
17.03.2009,649.18,667.38,649.18,665.58,4310174,55010675583
18.03.2009,665.58,677.62,648.77,650.62,5600249,53774237628
19.03.2009,650.64,699.41,650.64,694.69,10603758,57416375828
20.03.2009,694.69,706.53,693.46,696.93,7609952,57601472331
23.03.2009,696.93,737.19,696.93,737.19,5785134,60929114063
24.03.2009,737.86,750.02,721.42,721.64,6509080,59643719936
25.03.2009,722.44,741.04,712.53,740.94,6586751,61239227539
26.03.2009,740.97,754.84,740.97,752.63,4644703,62205652548
27.03.2009,752.63,760.15,720.01,721.16,6959779,59604091418
30.03.2009,721.08,721.08,682.45,682.91,8205101,56443281939
31.03.2009,683.01,698.17,682.67,689.63,13975308,56998385228
01.04.2009,689.63,691.11,674.81,685.51,4708718,56658345576
02.04.2009,685.85,733.93,685.85,733.93,6881538,60660281500
03.04.2009,733.93,750.85,733.93,746.03,6126424,61660065741
06.04.2009,746.77,779.14,746.77,748.62,5989852,61873970884
07.04.2009,748.62,758.03,733.6,740.47,3297450,61200764849
08.04.2009,740.43,760.72,730.27,760.58,4180270,62862685370
09.04.2009,761.21,810.9,761.21,810.9,6231877,67021385727
10.04.2009,811.09,817.96,805.44,817.41,1873283,67559599193
13.04.2009,817.23,820,814.67,814.67,3112555,67333481897
14.04.2009,814.75,834.65,807.61,807.61,6985415,66749492250
15.04.2009,807.46,814.91,802.72,805.85,4914710,66603840062
16.04.2009,807.31,822.09,807.31,819.57,4633496,67738045509
17.04.2009,819.57,835.17,819.57,834.59,4974442,68979443346
20.04.2009,834.58,834.58,800.22,800.22,4072816,66139214260
21.04.2009,796.01,796.01,772.14,775.24,4215042,64074150529
22.04.2009,775.43,794,775.43,785.13,6555449,64891487208
23.04.2009,785.13,822.34,785.13,820.7,4291545,67831876583
24.04.2009,820.7,831.41,819.29,831.41,4796609,68716940719
27.04.2009,831.37,831.37,802.5,803.17,4255257,66382669503
28.04.2009,803.17,803.17,780.32,784.01,3888364,64798718382
29.04.2009,784.01,814.78,784.01,814.78,5868105,67341888738
30.04.2009,814.94,846.55,814.94,832.87,14640929,68837348928
04.05.2009,833.22,855.67,833.22,855.67,4902965,70721547347
05.05.2009,856.1,873.81,856.1,871.58,3389129,72036521664
06.05.2009,871.58,897.12,865.47,897.1,5449344,74145664683
07.05.2009,897.6,942.48,897.6,942.31,7615914,77882312210
08.05.2009,942.31,942.31,932.8,938.27,4148230,77549106146
12.05.2009,938.21,982.75,936.85,979.82,9391324,80982751409
13.05.2009,979.83,1002.34,947.53,947.53,14498361,78313987425
14.05.2009,947.56,947.56,926.83,932.11,10135555,77039261817
15.05.2009,932.66,950.19,929.13,936.27,4899959,77383534405
18.05.2009,936.27,939.65,917.54,939.65,4386941,77663154808
19.05.2009,939.92,981.63,939.92,968.88,15122908,80078790765
20.05.2009,971.33,1023.98,971.33,1023.98,11730205,84632781322
21.05.2009,1023.98,1025.67,1000.54,1001.36,16166843,82763185470
22.05.2009,1001.36,1021.63,1001.36,1013.37,13283465,83755547331
25.05.2009,1014.19,1025.51,1012.93,1017.92,2350232,84131808400
26.05.2009,1017.95,1018.06,984.6,990.26,8714172,81845489912
27.05.2009,990.75,1030.79,990.75,1030.79,4753998,85195526037
28.05.2009,1030.52,1053.73,1020.37,1053.73,4173940,87091724755
29.05.2009,1053.97,1090.27,1053.97,1087.59,11853350,89890095654
01.06.2009,1088.51,1167.42,1088.51,1167.42,14707516,96488203855
02.06.2009,1167.42,1202.64,1162.12,1180.56,23506067,97574503425
03.06.2009,1180.56,1192.66,1127.57,1127.57,42451447,93194467383
04.06.2009,1125.45,1139.62,1099.53,1108.73,20036172,91637683581
05.06.2009,1108.73,1161.83,1108.73,1149.95,18593213,95044323987
08.06.2009,1149.95,1149.95,1096.58,1096.68,6414947,90641825664
09.06.2009,1096.77,1118.47,1096.77,1105.3,9752326,91353941573
10.06.2009,1106.51,1134.58,1106.51,1121.79,6428698,92716939525
11.06.2009,1121.87,1135.71,1113.28,1127.23,30540150,93166496268
15.06.2009,1127.23,1127.23,1077.17,1077.17,4378845,92874572025
16.06.2009,1077.17,1085.37,1063.43,1082.19,3978790,93306912805
17.06.2009,1082.19,1082.19,1037.4,1038.41,5135656,89532655475
18.06.2009,1038.41,1041.68,991.15,997.68,6739830,86020178120
19.06.2009,998.25,1013.01,998.25,1011.38,4962188,87201952479
22.06.2009,1011.41,1011.41,961.04,961.04,9786182,82861643795
23.06.2009,957.12,957.12,896.48,932.74,15970146,80421325193
24.06.2009,932.74,959.26,932.74,959.18,11990702,82701287234
25.06.2009,959.21,967.59,944.95,947.52,8439117,81695854339
26.06.2009,947.34,967.36,947.34,955.45,3708632,82379127540
29.06.2009,955.26,955.74,937.61,951.46,1647439,82035483407
30.06.2009,951.47,987.02,951.47,987.02,7575049,85101145785
01.07.2009,967.44,977.99,962.22,977.94,5189441,84318142494
02.07.2009,978.04,979.82,960.46,960.46,2978281,82811038382
03.07.2009,960.62,962.92,945.77,950.24,1845832,81930555456
06.07.2009,950.29,950.29,921.43,921.44,4164133,79446914727
07.07.2009,921.44,929.52,917.69,924.11,5292936,79677241358
08.07.2009,922.67,922.67,885.82,889.77,4790975,76716249317
09.07.2009,889.77,892.12,884.94,884.94,3916833,76300041057
10.07.2009,884.94,884.94,834.14,835.23,5325284,72014305121
13.07.2009,835.01,842.57,818.87,835.61,15785791,72046980131
14.07.2009,836.61,869.96,836.61,866.55,30004622,74714687373
15.07.2009,866.42,887.85,866.42,887.85,3717820,76550687759
16.07.2009,887.9,903.23,887.9,903.23,1386520,77877368150
17.07.2009,903.24,928.42,902.8,925,2644294,79753781276
20.07.2009,925,974.2,925,972.31,5787359,83832901247
21.07.2009,972.31,992.15,965.38,987.69,7285279,85159153471
22.07.2009,987.69,988.03,962.39,963.06,10138996,83035835526
23.07.2009,963.58,977.58,963.58,975.96,7290562,84147615445
24.07.2009,976.4,1012.62,976.4,1012.62,5941462,87308931109
27.07.2009,1012.77,1043.34,1012.77,1037.61,4142845,89463290406
28.07.2009,1037.61,1040.02,1000.55,1001.8,4920990,86375940659
29.07.2009,1001.2,1001.2,971.45,973.78,3846531,83959946038
30.07.2009,973.45,1001.3,973.45,1001.3,6510409,86332731154
31.07.2009,1002.11,1021.75,1002.11,1017.47,6761596,87727269042
03.08.2009,1017.8,1070.49,1017.8,1067.98,8049034,92082036650
04.08.2009,1067.98,1074.58,1065.7,1074.49,3350248,92643051413
05.08.2009,1074.49,1103.96,1074.49,1094.26,6767155,94347740484
06.08.2009,1093.86,1098.57,1080.5,1083.79,5752548,93444977708
07.08.2009,1083.79,1083.79,1047.64,1080.08,8510213,93125079240
10.08.2009,1080.08,1080.08,1064.39,1065.14,2956712,91836806171
11.08.2009,1065.21,1073.36,1031.61,1033.72,9584732,92432450995
12.08.2009,1031.61,1031.61,996.3,1025.12,9584732,92432450995
13.08.2009,1025.03,1068.42,1025.03,1054.57,9584732,92432450995
14.08.2009,1054.57,1066.03,1054.57,1059.92,9584732,92432450995
17.08.2009,1059.74,1059.74,1004.75,1005.77,9584732,92432450995
18.08.2009,1011.37,1020.96,1001.5,1001.52,9584732,92432450995
19.08.2009,1002.05,1002.4,992.29,993.57,9584732,92432450995
20.08.2009,987.41,1021.36,987.41,1018.5,9584732,92432450995
21.08.2009,1018.64,1050.44,1017.52,1050.44,9584732,92432450995
24.08.2009,1050.44,1096.25,1050.44,1094,9584732,92432450995
25.08.2009,1094,1104.94,1076.81,1103.3,9584732,92432450995
26.08.2009,1102.57,1102.57,1072.05,1072.05,9584732,92432450995
27.08.2009,1072.05,1078.18,1068.85,1070.49,2708032,92298117154
28.08.2009,1070.49,1092.66,1070.49,1089.46,18149831,93933658818
31.08.2009,1089.46,1089.46,1064.73,1066.53,12364435,91957069566
01.09.2009,1067.47,1081.96,1067.47,1073.62,6961810,92567997496
02.09.2009,1073.62,1073.62,1052.98,1053.17,4418062,90804992376
03.09.2009,1053.19,1076.47,1053.19,1074.05,13095948,92605105938
04.09.2009,1074.05,1089.9,1062.24,1063.57,15658189,91701865378
07.09.2009,1063.57,1093.61,1063.57,1093.04,5896612,94242853416
08.09.2009,1093.59,1135.94,1093.59,1135.94,22353337,97941586958
09.09.2009,1136.25,1160.06,1136.25,1159.8,13138259,99998779012
10.09.2009,1159.86,1175.24,1159.32,1163.76,17999854,1.0034E+11
11.09.2009,1166.09,1197.96,1166.09,1196.55,11255480,1.03168E+11
14.09.2009,1196.55,1199.24,1173.01,1194.21,4362029,1.02965E+11
15.09.2009,1194.21,1226.48,1193.82,1224.33,11189590,1.08691E+11
16.09.2009,1225.26,1257.73,1225.26,1246.81,13458562,1.10688E+11
17.09.2009,1246.87,1262.02,1229.81,1231.41,9810529,1.0932E+11
18.09.2009,1231.41,1247.24,1223.38,1245.56,7546134,1.10577E+11
21.09.2009,1245.56,1246.62,1208.2,1210.57,4874362,1.0747E+11
22.09.2009,1210.57,1250.14,1210.57,1249.14,11083695,1.10894E+11
23.09.2009,1249.14,1269.9,1249.14,1254.31,17692270,1.11353E+11
24.09.2009,1254.31,1260.99,1239.93,1242.23,5714915,1.10281E+11
25.09.2009,1242.23,1244.25,1225.29,1225.29,13363286,1.08776E+11
28.09.2009,1225.29,1248.73,1221.94,1248.73,4299365,1.10858E+11
29.09.2009,1248.73,1265.93,1248.73,1260.56,10919323,1.11908E+11
30.09.2009,1260.56,1268.91,1254.52,1254.52,11704904,1.11372E+11
01.10.2009,1254.52,1269.59,1254.52,1266.85,5388987,1.12467E+11
02.10.2009,1266.85,1266.85,1210.95,1224.8,13577461,1.08733E+11
05.10.2009,1224.8,1230.54,1224.8,1227.19,3511171,1.08946E+11
06.10.2009,1227.19,1270.69,1227.19,1270.63,7345161,1.12802E+11
07.10.2009,1270.63,1297.8,1270.63,1287.37,9043475,1.14288E+11
08.10.2009,1287.37,1334.94,1287.37,1334.94,16591039,1.18511E+11
09.10.2009,1334.94,1373.47,1334.94,1372.11,84972280,1.21811E+11
12.10.2009,1372.11,1428.06,1372.11,1428.06,17595112,1.26778E+11
13.10.2009,1428.06,1436.06,1399.54,1400.02,24131231,1.24289E+11
14.10.2009,1400.02,1451.18,1400.02,1441.24,9169069,1.27948E+11
15.10.2009,1441.28,1456.27,1429.61,1434.35,12189315,1.27336E+11
16.10.2009,1434.35,1446.95,1406.25,1408.68,8035005,1.25057E+11
19.10.2009,1408.68,1433.37,1408.68,1433.37,8861217,1.27249E+11
20.10.2009,1433.37,1457.22,1433.37,1446.14,15211512,1.28383E+11
21.10.2009,1446.14,1446.64,1418.84,1446.64,10008150,1.28427E+11
22.10.2009,1446.64,1451.51,1434.36,1448.34,6884291,1.28579E+11
23.10.2009,1448.34,1467.16,1448.34,1461.3,9138682,1.29729E+11
26.10.2009,1461.3,1481.11,1458.61,1476.06,3480877,1.31039E+11
27.10.2009,1476.01,1476.01,1417.24,1421.29,8293086,1.26177E+11
28.10.2009,1421.29,1421.42,1368.77,1368.77,8856767,1.21515E+11
29.10.2009,1368.77,1377.16,1331.41,1377.16,57696864,1.22259E+11
30.10.2009,1377.16,1381.83,1348.09,1348.54,10827138,1.19718E+11
02.11.2009,1358.76,1360.46,1317.1,1357.06,286192448,1.20475E+11
03.11.2009,1357.06,1357.06,1301.47,1305.11,337057091,1.15863E+11
05.11.2009,1306.28,1348.82,1303.04,1348.82,575351212,1.19743E+11
06.11.2009,1348.82,1363.39,1326.16,1337.54,428058487,1.18742E+11
09.11.2009,1337.54,1407.71,1335.11,1407.71,393178361,1.24972E+11
10.11.2009,1408.1,1439.82,1398.28,1436.97,617572744,1.27569E+11
11.11.2009,1436.54,1455,1430.7,1434.45,422199232,1.27345E+11
12.11.2009,1434.45,1435.01,1410.51,1425.34,495517285,1.26537E+11
13.11.2009,1425.31,1425.31,1407.27,1419.49,255065342,1.26017E+11
16.11.2009,1419.49,1482.39,1418.02,1481.82,364611637,1.3155E+11
17.11.2009,1481.95,1488.2,1461.9,1472.76,432623504,1.30746E+11
18.11.2009,1472.83,1508.42,1472.83,1486.62,420551963,1.31977E+11
19.11.2009,1486.62,1489.84,1448.21,1451.2,449855750,1.28832E+11
20.11.2009,1450.57,1463.83,1420.29,1436.44,401049524,1.27522E+11
23.11.2009,1436.44,1473.71,1434.71,1466.77,394227662,1.30215E+11
24.11.2009,1466.77,1466.77,1427.44,1447.23,370514349,1.28479E+11
25.11.2009,1447.23,1456.06,1418.37,1427.55,415558967,1.26732E+11
26.11.2009,1427.41,1432.85,1358.83,1366.85,394553372,1.21344E+11
27.11.2009,1366.27,1369.6,1293.49,1369.6,610515601,1.21588E+11
30.11.2009,1369.6,1393.16,1356.06,1374.93,523608937,1.22061E+11
01.12.2009,1372.17,1418.25,1368.45,1416.3,356334036,1.25734E+11
02.12.2009,1415.07,1437.88,1406.69,1415.98,402516002,1.25706E+11
03.12.2009,1415.12,1438.98,1407.3,1409.32,435804003,1.25114E+11
04.12.2009,1411.03,1431.01,1396.09,1427.13,436870102,1.26695E+11
07.12.2009,1425.09,1425.09,1384.72,1389.64,444817019,1.23367E+11
08.12.2009,1389.23,1399.08,1347.71,1353.23,522916884,1.20135E+11
09.12.2009,1351.33,1359.76,1341.42,1348.92,457167015,1.19752E+11
10.12.2009,1348.98,1360.02,1327.44,1351.98,372620364,1.20024E+11
11.12.2009,1351.98,1376.86,1350.02,1366.36,344189578,1.213E+11
14.12.2009,1366.36,1382.22,1355.07,1381.91,263804212,1.2268E+11
15.12.2009,1381.91,1396.36,1378.3,1396.32,302080384,1.4179E+11
16.12.2009,1396.32,1449.36,1391.83,1449.02,490744231,1.47141E+11
17.12.2009,1448.92,1456.73,1398.74,1400.91,670198054,1.42256E+11
18.12.2009,1403.85,1429.67,1399.59,1410.22,448185145,1.43201E+11
21.12.2009,1411.32,1430.36,1405.27,1425.45,404124491,1.44748E+11
22.12.2009,1425.6,1428.1,1411.44,1417.22,356338885,1.43913E+11
23.12.2009,1421.03,1437.24,1413.34,1434.6,299426482,1.45677E+11
24.12.2009,1434.66,1457.6,1432.01,1443.61,289890614,1.46592E+11
25.12.2009,1443.61,1451.11,1439.6,1450.25,145928400,1.47267E+11
28.12.2009,1451.68,1457.14,1448.85,1451.6,131740655,1.47404E+11
29.12.2009,1452.77,1455.32,1437.89,1445.17,147165179,1.46751E+11
30.12.2009,1444.91,1444.91,1426.12,1426.93,123532187,1.44899E+11
31.12.2009,1426.93,1448.86,1426.93,1444.61,28529457,1.46694E+11
11.01.2010,1444.7,1561.8,1444.7,1553.06,320188269,1.57706E+11
12.01.2010,1550.2,1559.75,1528.09,1535.78,348236491,1.55952E+11
13.01.2010,1535.78,1548.46,1512.81,1538.43,340850709,1.56221E+11
14.01.2010,1538.37,1561.91,1538.22,1561.91,294599513,1.58605E+11
15.01.2010,1561.91,1573.9,1553.83,1559.25,388966551,1.58334E+11
18.01.2010,1559.25,1581.09,1551.99,1581.09,289695350,1.60553E+11
19.01.2010,1581.09,1588.96,1556.26,1580.67,452441960,1.6051E+11
20.01.2010,1580.63,1590.02,1555.92,1556.97,547310305,1.58103E+11
21.01.2010,1556.33,1564.31,1527.33,1530.29,604541164,1.55394E+11
22.01.2010,1530.53,1533.18,1480.15,1489.46,593598423,1.51248E+11
25.01.2010,1491.27,1501.32,1471.56,1485.92,543632750,1.50889E+11
26.01.2010,1485.53,1489.63,1431.92,1444.33,561934875,1.46666E+11
27.01.2010,1444.87,1462.19,1424.88,1446.36,598190821,1.46872E+11
28.01.2010,1448.11,1478.39,1440.5,1460.98,551850462,1.48356E+11
29.01.2010,1458.14,1474.13,1444.1,1473.81,521411592,1.49659E+11
01.02.2010,1473.81,1473.84,1452.08,1470.79,426127038,1.49352E+11
02.02.2010,1470.94,1499.19,1469.17,1498.75,352721806,1.52191E+11
03.02.2010,1498.75,1530,1497.47,1507.15,391299899,1.53044E+11
04.02.2010,1507.59,1514.07,1459.38,1463.01,382173967,1.48562E+11
05.02.2010,1462.25,1466.95,1394.19,1411.14,475286978,1.43295E+11
08.02.2010,1411.51,1421.37,1372.83,1375.34,479427468,1.3966E+11
09.02.2010,1376.42,1399.71,1374.32,1390.32,420487681,1.41181E+11
10.02.2010,1390.29,1417.65,1380.29,1387.11,433608198,1.40855E+11
11.02.2010,1387.11,1410.71,1384.38,1391.94,461689327,1.41345E+11
12.02.2010,1391.94,1406.74,1355.95,1363.83,444932628,1.38491E+11
15.02.2010,1363.83,1377.08,1362.89,1375.99,258073936,1.39726E+11
16.02.2010,1377.17,1418.16,1374.73,1418.16,347989804,1.44008E+11
17.02.2010,1418,1436.7,1413.85,1421.97,380145522,1.44395E+11
18.02.2010,1421.97,1427.3,1396.85,1410.85,446495287,1.43265E+11
19.02.2010,1410.85,1423.13,1381.55,1423.13,384211378,1.44512E+11
24.02.2010,1423.13,1427.87,1392.85,1401.48,346987298,1.42314E+11
25.02.2010,1401.56,1412.27,1363.96,1373.11,375158862,1.39433E+11
26.02.2010,1373.36,1393.82,1368.73,1390.25,359733940,1.41174E+11
27.02.2010,1389.8,1413.43,1388.29,1410.85,118943542,1.43265E+11
01.03.2010,1408.57,1432.89,1402.9,1429.77,339801385,1.45187E+11
02.03.2010,1427.35,1448.02,1424.46,1445.62,332431400,1.46796E+11
03.03.2010,1445.09,1463.74,1438.05,1460.2,335009797,1.48276E+11
04.03.2010,1460.05,1480.23,1449.5,1470.41,334254835,1.49314E+11
05.03.2010,1468.71,1508.76,1468.39,1508.21,332739442,1.53152E+11
09.03.2010,1508.2,1515.84,1488.01,1502.7,337160891,1.52592E+11
10.03.2010,1502.48,1515.81,1495.91,1501.4,419427847,1.5246E+11
11.03.2010,1501.4,1516.74,1495.14,1504.04,381525656,1.52729E+11
12.03.2010,1503.59,1544.09,1502.07,1534.68,424675965,1.5584E+11
15.03.2010,1534.68,1536.24,1513.07,1514.4,366340886,1.56882E+11
16.03.2010,1514.72,1536.79,1512.64,1536.79,339991036,1.592E+11
17.03.2010,1536.74,1569.77,1534.36,1563.46,434299310,1.61964E+11
18.03.2010,1563.73,1572.63,1547.41,1558.8,409564818,1.61481E+11
19.03.2010,1560.04,1564.54,1540.74,1544.71,383038087,1.60021E+11
22.03.2010,1546.34,1546.68,1509.56,1525.59,481616819,1.58041E+11
23.03.2010,1527.88,1545.92,1518.29,1524.96,420144062,1.57976E+11
24.03.2010,1526.63,1531.2,1506.17,1514.58,440957409,1.569E+11
25.03.2010,1513.67,1519.81,1504.6,1515.04,395953085,1.56947E+11
26.03.2010,1515.22,1527.22,1507.36,1519.87,390089595,1.57448E+11
29.03.2010,1522.48,1552.38,1514.6,1551.57,344019997,1.60732E+11
30.03.2010,1551.7,1570.26,1551.51,1562.29,349848082,1.61842E+11
31.03.2010,1562.09,1584.72,1556.02,1572.48,381879531,1.62898E+11
01.04.2010,1572.48,1611.45,1569.6,1608.39,379617108,1.66618E+11
02.04.2010,1608.44,1622.35,1606.24,1614.45,261841395,1.67246E+11
05.04.2010,1614.45,1627.37,1613.02,1626.79,333669251,1.68525E+11
06.04.2010,1626.79,1642.37,1617.95,1633.32,358283465,1.69201E+11
07.04.2010,1633.32,1637.28,1611.13,1613.88,409300261,1.67187E+11
08.04.2010,1613.94,1617.97,1586.57,1600.84,399685559,1.65836E+11
09.04.2010,1600.84,1636.04,1599.63,1631.81,324845418,1.69044E+11
12.04.2010,1631.71,1658.74,1624.52,1648.43,324205206,1.70766E+11
13.04.2010,1648.43,1653.63,1636.32,1643.98,344526458,1.70305E+11
14.04.2010,1643.91,1673.59,1643.55,1673.41,359592361,1.73354E+11
15.04.2010,1673.41,1685.6,1665.18,1676.27,455972244,1.7365E+11
16.04.2010,1676.27,1677.51,1642.45,1642.57,439253645,1.70159E+11
19.04.2010,1642.82,1645.76,1580.34,1601.67,449095497,1.65922E+11
20.04.2010,1601.32,1626.45,1597.81,1619.43,346760590,1.67761E+11
21.04.2010,1619.43,1631.27,1605.77,1610.23,392534344,1.66808E+11
22.04.2010,1610.23,1619.37,1577.88,1583.54,428507013,1.64044E+11
23.04.2010,1583.9,1606.16,1582.66,1602.99,426026196,1.66058E+11
26.04.2010,1604.86,1633.19,1599.93,1626.1,393839994,1.68453E+11
27.04.2010,1626.1,1626.82,1594.28,1603.59,405572386,1.66121E+11
28.04.2010,1603.39,1603.39,1555.24,1563.1,544262432,1.61927E+11
29.04.2010,1563.1,1589.37,1558.02,1588.75,426655008,1.64583E+11
30.04.2010,1587.94,1592.26,1569.07,1572.84,417583119,1.62935E+11
04.05.2010,1572.84,1581.32,1517.62,1517.83,499871641,1.57237E+11
