Date,SMB %,HML %,WML %,VIX %,Rm %,Rf %,Rm-Rf %,MSCI World (Rgm %),Rgm-Rf %,Info Edge Returns %
23-Aug-16,0.09796256,0.54857648,-0.64751169,-2.37,-0.10046649,0.02541844,-0.12588493,0.34,0.31458156,-1.216400641
24-Aug-16,0.3944856,-0.26093269,-0.0337106,-2.95,0.40651471,0.02541844,0.38109627,-0.42,-0.44541844,1.940172994
25-Aug-16,0.66750427,-0.49538191,0.37953208,-1.5,-0.48048825,0.02541844,-0.50590669,-0.22,-0.24541844,-0.948677155
26-Aug-16,-0.22434988,-0.68589039,0.49081679,2.15,-0.20454231,0.02541844,-0.22996075,-0.07,-0.09541844,-0.178465199
29-Aug-16,-0.52923722,-0.01254027,0.32790829,-2.98,0.17749608,0.02541844,0.15207764,-0.03,-0.05541844,-0.518474374
30-Aug-16,-0.67938781,0.45613934,0.06642568,-1.1,1.29444486,0.02541844,1.26902642,-0.11,-0.13541844,0.281555143
31-Aug-16,0.3100424,-0.23244649,-0.21335077,1.71,0.19162484,0.02541844,0.1662064,-0.24,-0.26541844,-1.248506571
01-Sep-16,0.45604362,-1.28255076,0.25711623,0.74,-0.35668717,0.02541844,-0.38210561,0.23,0.20458156,0.73800738
02-Sep-16,-0.07367836,0.89482123,-0.38526098,-3,0.40241326,0.02541844,0.37699482,0.64,0.61458156,-0.318260974
06-Sep-16,-0.48707917,0.55481527,0.80174866,-1.47,1.19418282,0.02541844,1.16876438,0.49,0.46458156,1.036144578
07-Sep-16,-0.00020601,1.2974878,-0.9668081,3.1,0.0563766,0.02541844,0.03095816,0.09,0.06458156,0.155020272
08-Sep-16,0.27630741,1.57164673,-0.39260095,-0.23,0.3899785,0.02541844,0.36456006,-0.17,-0.19541844,-0.416716276
09-Sep-16,0.07845567,0.23867587,-0.75251796,0.88,-0.63088903,0.02541844,-0.65630747,-2.09,-2.11541844,-1.082018173
12-Sep-16,0.78389562,-2.31675107,-0.60999999,15.19,-2.03745825,0.02541844,-2.06287669,0.46,0.43458156,1.420197015
14-Sep-16,0.43966099,1.37236941,0.12484225,-3.13,0.52440086,0.02541844,0.49898242,-0.14,-0.16541844,0.506495054
15-Sep-16,0.94996289,-0.81630615,-0.13667679,-0.58,0.04571576,0.02526822,0.02044754,0.73,0.70473178,0.361652932
16-Sep-16,0.34996717,-1.35791822,-0.36316672,-0.66,0.37920386,0.02526822,0.35393564,-0.5,-0.52526822,1.400047259
19-Sep-16,0.14012193,0.33891951,0.35414261,2.47,0.42605416,0.02526822,0.40078594,0.4,0.37473178,-0.005825808
20-Sep-16,-0.03699483,-0.2650095,0.06997487,-1.07,-0.21306566,0.02526822,-0.23833388,0.01,-0.01526822,0.099044512
21-Sep-16,0.27393863,-0.19209133,0.083587,0.17,0.04280421,0.02526822,0.01753599,1.08,1.05473178,-0.576217915
22-Sep-16,-0.63251389,0.89382665,0.51615109,-9.9,1.00776349,0.02526822,0.98249527,1.1,1.07473178,-0.561995083
23-Sep-16,0.05023565,-0.47279848,0.03432445,-0.69,-0.09561017,0.02526822,-0.12087839,-0.62,-0.64526822,0.794772165
26-Sep-16,0.45576527,-0.10721293,0.02567069,9.95,-0.76551274,0.02526822,-0.79078096,-0.86,-0.88526822,-0.3562876
27-Sep-16,0.41284776,-0.23081997,-0.13269739,-2.16,-0.10058991,0.02526822,-0.12585813,0.29,0.26473178,0.082063306
28-Sep-16,-0.16293653,1.11890358,0.0051379,-2.82,0.61923006,0.02526822,0.59396184,0.33,0.30473178,-0.597399555
29-Sep-16,-1.46700494,-3.45792224,-0.3844567,33.24,-2.57244923,0.02526822,-2.59771745,-0.34,-0.36526822,1.685128447
30-Sep-16,0.85476509,1.2724984,0.62136271,-6.88,1.00122864,0.02526822,0.97596042,0.34,0.31473178,-1.535519759
03-Oct-16,0.76496518,1.12236831,1.3427548,-9.08,1.98833081,0.02526822,1.96306259,-0.17,-0.19526822,1.465309245
04-Oct-16,-0.44950392,1.43138616,0.10550005,-4.02,0.55245052,0.02526822,0.5271823,-0.29,-0.31526822,3.375478483
05-Oct-16,0.8638948,0.68861129,0.36412629,-0.45,0.1091964,0.02526822,0.08392818,0.19,0.16473178,5.492594255
06-Oct-16,-0.00699866,-0.16492648,0.33224188,-0.6,-0.22182939,0.02466679,-0.24649618,-0.16,-0.18466679,5.48316758
07-Oct-16,0.28603455,0.43966427,0.31609092,-2.36,-0.1122129,0.02466679,-0.13687969,-0.35,-0.37466679,-5.848542906
10-Oct-16,0.55212785,0.15448907,-0.22378453,-1.38,0.10783875,0.02466679,0.08317196,0.4,0.37533321,-1.563671415
13-Oct-16,0.11820047,-1.14188995,-0.36080862,7.98,-1.45778843,0.02466679,-1.48245522,-0.35,-0.37466679,-2.382765749
14-Oct-16,0.54528749,-0.13380618,1.04836242,-3.48,0.48719389,0.02466679,0.4625271,0.24,0.21533321,-1.259473919
17-Oct-16,0.83211854,0.02973657,0.31212338,5.16,-0.70965086,0.02466679,-0.73431765,-0.35,-0.37466679,-3.154983632
18-Oct-16,-0.26751634,0.25525133,-0.15960207,-7.14,1.46825552,0.02466679,1.44358873,0.79,0.76533321,0.792586981
19-Oct-16,0.52225987,0.47374294,0.02109651,0.52,0.16200062,0.02466679,0.13733383,0.33,0.30533321,2.891008962
20-Oct-16,-0.23975956,1.48408435,0.19852286,-3.06,0.37957345,0.02481724,0.35475621,-0.16,-0.18481724,1.168867659
21-Oct-16,0.30875182,0.17916532,-0.35264107,-2.36,0.12507076,0.02481724,0.10025352,-0.17,-0.19481724,-0.166638894
24-Oct-16,0.80030101,0.29322779,0.73150545,3.63,0.31154578,0.02481724,0.28672854,0.3,0.27518276,-1.913982084
25-Oct-16,0.0621977,-0.13672728,-0.1229465,1.05,-0.14831494,0.02481724,-0.17313218,-0.3,-0.32481724,-0.346020761
26-Oct-16,0.50535134,-0.12052759,-0.21366843,-0.21,-0.67817931,0.02481724,-0.70299655,-0.08,-0.10481724,-0.216302368
27-Oct-16,-0.08168048,-0.05480802,-0.04580459,-2.54,-0.46462165,0.02466679,-0.48928844,-0.31,-0.33466679,2.641186537
28-Oct-16,-0.06983065,0.31838313,0.64997006,4.03,0.56169315,0.02466679,0.53702636,-0.22,-0.24466679,-0.122269772
30-Oct-16,0.97084636,-0.08842689,0.02080952,5.72,0.37250299,0.02466679,0.3478362,0,-0.02466679,0.367258361
01-Nov-16,-0.30847115,1.20174042,1.19615754,1.58,-0.03856519,0.02466679,-0.06323198,-0.41,-0.43466679,7.989133448
02-Nov-16,0.10010403,-1.07677162,-0.01999804,6.75,-1.49519817,0.02466679,-1.51986496,-0.66,-0.68466679,-3.40384023
03-Nov-16,-0.35258717,-0.53286163,0.00944899,-1.98,-0.7163426,0.02481724,-0.74115984,-0.35,-0.37481724,0.217911241
04-Nov-16,-1.27856432,-1.00124142,0.4763258,2.32,-1.22239127,0.02481724,-1.24720851,-0.41,-0.43481724,-2.837293169
07-Nov-16,-0.04835446,1.2016185,0.04832737,-2.02,0.76225902,0.02481724,0.73744178,1.54,1.51518276,-1.299055728
08-Nov-16,-0.57374266,-0.01226221,0.70801846,1.59,0.28397751,0.02481724,0.25916027,0.36,0.33518276,0.967759774
09-Nov-16,-1.78603355,-0.17192842,-0.54994664,-0.89,-1.6409174,0.02481724,-1.66573464,0.28,0.25518276,-0.668200241
10-Nov-16,-0.90330058,4.68912901,-0.62836609,-6.99,1.53561425,0.02447866,1.51113559,0.28,0.25552134,1.383987649
11-Nov-16,-0.80685158,0.52056995,-1.71535401,12.34,-2.90229796,0.02447866,-2.92677662,-0.25,-0.27447866,-2.877032686
15-Nov-16,-2.22421605,-0.01646442,-3.15968621,16.01,-3.04100406,0.02447866,-3.06548272,0.56,0.53552134,-2.172695711
16-Nov-16,-0.03512534,-1.32448973,0.92386752,-3.19,0.09360833,0.02447866,0.06912967,-0.2,-0.22447866,1.093302805
17-Nov-16,-1.37020549,0.76385446,0.23359061,-4.06,-0.30356063,0.02308375,-0.32664438,0.5,0.47691625,-1.12111432
18-Nov-16,0.16914418,-0.0463145,-0.09119106,-4.84,0.16655488,0.02308375,0.14347113,-0.56,-0.58308375,2.027143103
21-Nov-16,-0.76035246,-2.08048155,-1.27869011,7.26,-2.15549812,0.02308375,-2.17858187,0.77,0.74691625,4.17578717
22-Nov-16,-0.7589134,0.4150019,0.976148,-3.31,1.09065736,0.02308375,1.06757361,0.15,0.12691625,3.404988955
23-Nov-16,0.859611,0.69075156,0.7276803,-2.3,0.9413581,0.02308375,0.91827435,-0.2,-0.22308375,-2.990673683
24-Nov-16,0.52529543,0.62625564,0.47352867,-4.88,-0.22860035,0.02278151,-0.25138186,0.21,0.18721849,-1.272893281
25-Nov-16,0.65204548,0.15893614,-0.2806131,2.64,1.65098369,0.02278151,1.62820218,0.44,0.41721849,-1.03905995
28-Nov-16,0.46361477,-0.33174044,0.43580731,2.51,0.55735218,0.02278151,0.53457067,-0.46,-0.48278151,-1.066461437
29-Nov-16,0.5099852,-0.20648236,0.25115574,-1.92,0.37017626,0.02278151,0.34739475,0.14,0.11721849,-0.388953715
30-Nov-16,0.15641188,0.61452487,0.34937693,-4.84,1.00538388,0.02278151,0.98260237,-0.19,-0.21278151,0.156188989
01-Dec-16,0.38271182,-0.79483603,-0.62774574,-0.96,-0.60572626,0.02308375,-0.62881001,-0.2,-0.22308375,-0.267335004
02-Dec-16,-0.11832747,-0.34840242,-0.43773828,7.46,-1.22465567,0.02308375,-1.24773942,0.02,-0.00308375,-0.452337075
05-Dec-16,-0.26654014,0.61027659,0.136252,-3.6,0.5432495,0.02308375,0.52016575,0.54,0.51691625,-1.424884999
06-Dec-16,0.23325069,0.23331176,0.39531724,-1.06,0.24182209,0.02308375,0.21873834,0.57,0.54691625,-0.671522877
07-Dec-16,-0.06258978,-0.18096174,0.42843356,-1.52,-0.40419249,0.02308375,-0.42727624,1.24,1.21691625,-1.100034376
08-Dec-16,-0.55066069,0.45414843,0.6980996,-7.84,1.5181114,0.02308375,1.49502765,0.21,0.18691625,1.112269725
09-Dec-16,-0.04475804,1.1160497,-0.3808241,-2.95,0.19371856,0.02308375,0.17063481,0.41,0.38691625,-1.879225392
12-Dec-16,0.59912936,0.20150114,-0.48527035,7.47,-0.90836208,0.02308375,-0.93144583,0.01,-0.01308375,0.356183581
13-Dec-16,0.46755412,-0.52871431,-0.23264021,-1.67,0.15949384,0.02308375,0.13641009,0.78,0.75691625,-0.680747076
14-Dec-16,-0.09915707,-0.50401629,-0.65994776,4.21,-0.64900082,0.02308375,-0.67208457,-0.58,-0.60308375,-0.456942004
15-Dec-16,0.2337695,0.0952232,0.08816125,-5.65,-0.04051958,0.02402679,-0.06454637,-0.52,-0.54402679,0.3413371
16-Dec-16,0.67407222,-1.03704886,-0.02496442,-2.57,-0.28957788,0.02402679,-0.31360467,0.01,-0.01402679,1.941348974
19-Dec-16,0.1302211,0.25683485,-0.25511688,-2.72,-0.45798043,0.02402679,-0.48200722,0.23,0.20597321,-2.761636269
20-Dec-16,-0.03233243,-0.9867314,-0.20739008,-2.02,-0.58867936,0.02402679,-0.61270615,0.15,0.12597321,-0.834270162
21-Dec-16,-0.13749618,0.36025877,0.27335461,1.15,-0.06529228,0.02402679,-0.08931907,-0.08,-0.10402679,-1.205250597
22-Dec-16,0.28410054,-1.04713578,-0.62523665,5.76,-1.24445604,0.02417747,-1.26863351,-0.13,-0.15417747,-0.875709627
23-Dec-16,0.31082403,-0.59281404,0.46719948,-2.73,-0.06272912,0.02417747,-0.08690659,0.08,0.05582253,0.645829525
26-Dec-16,0.11254296,-1.89970467,-0.47185415,9.75,-1.47068299,0.02417747,-1.49486046,-0.04,-0.06417747,7.439917671
27-Dec-16,-0.51667746,0.24426145,0.6521516,-9.16,1.50839164,0.02417747,1.48421417,0.12,0.09582253,2.839756592
28-Dec-16,0.61526905,-0.45295927,0.07728095,3.05,0.33489326,0.02417747,0.31071579,-0.57,-0.59417747,0.876616261
29-Dec-16,-0.26690149,0.02318571,0.50561362,-1.67,1.01293414,0.02432809,0.98860605,0.14,0.11567191,-1.053660656
30-Dec-16,0.2306516,0.03864225,0.22164122,1.19,0.92195401,0.02432809,0.89762592,-0.1,-0.12432809,-1.27895488
02-Jan-17,0.95633252,0.57682593,0.31107606,2.36,0.59495746,0.02432809,0.57062937,0.11,0.08567191,-1.356686127
03-Jan-17,0.60159917,0.32675554,0.54419095,0.81,0.56691197,0.02432809,0.54258388,0.28,0.25567191,0.53548278
04-Jan-17,1.00660696,-0.16065188,-1.0829078,-0.42,0.09538304,0.02432809,0.07105495,0.91,0.88567191,-3.638708231
05-Jan-17,-0.38433388,1.54862449,0.64492625,-5.29,1.07308915,0.02402679,1.04906236,0.48,0.45597321,0.570198406
06-Jan-17,-0.3401467,0.381063,0.43529676,-0.91,-0.3108538,0.02402679,-0.33488059,0.04,0.01597321,1.070292161
09-Jan-17,0.62784681,0.30853088,-0.10336064,3.81,0.06253481,0.02402679,0.03850802,-0.35,-0.37402679,-1.322266743
10-Jan-17,0.25672964,-0.10399869,0.29610305,-1.84,0.62494217,0.02402679,0.60091538,0.15,0.12597321,-1.107952897
11-Jan-17,-0.85249249,1.64452536,0.68408447,-2.55,1.08724303,0.02402679,1.06321624,-0.08,-0.10402679,0.029328954
12-Jan-17,-0.97410287,0.38739357,0.36135483,-1.32,0.22358947,0.02432809,0.19926138,0.3,0.27567191,-0.111417346
13-Jan-17,0.38800959,0.01163909,0.18199368,-1.57,-0.150495,0.02432809,-0.17482309,0.27,0.24567191,-0.293530586
16-Jan-17,0.02466047,0.81871424,0.36879397,4.75,0.26669683,0.02432809,0.24236874,-0.25,-0.27432809,0.17074894
17-Jan-17,0.56470867,-0.34342349,-0.10988902,2.17,-0.05623575,0.02432809,-0.08056384,-0.05,-0.07432809,1.657555987
18-Jan-17,-0.10527383,0.23749651,0.14177014,-1.36,0.43342654,0.02432809,0.40909845,0.16,0.13567191,1.647875108
19-Jan-17,0.00243336,0.07994695,0.08161141,-1.07,0.35979347,0.02432809,0.33546538,-0.54,-0.56432809,-0.767918089
20-Jan-17,0.43536609,-1.17876866,-0.60793197,5.13,-1.14043145,0.02432809,-1.16475954,0.38,0.35567191,-1.456004586
23-Jan-17,-0.45502075,1.20322834,0.31775399,0.73,0.62656395,0.02432809,0.60223586,-0.07,-0.09432809,0.174509918
24-Jan-17,-0.76080111,0.07151072,0.390189,-3.9,1.00518688,0.02432809,0.98085879,0.51,0.48567191,-0.900063876
25-Jan-17,-0.85442179,0.47980514,0.82804542,-0.75,1.13544351,0.02432809,1.11111542,0.85,0.82567191,-0.257822571
27-Jan-17,-0.53545136,0.30612093,-0.50445861,5.5,0.49472937,0.02417747,0.4705519,-0.02,-0.04417747,-0.693220538
30-Jan-17,-0.23643798,0.69417632,-1.055951,4.15,-0.08677003,0.02417747,-0.1109475,-0.63,-0.65417747,2.13558921
31-Jan-17,0.25256299,-0.35832253,-0.48096237,0.93,-1.13189026,0.02417747,-1.15606773,0.02,-0.00417747,-4.552562989
01-Feb-17,-0.61582154,1.43212849,1.62620664,-16.97,1.53063619,0.02417747,1.50645872,0.06,0.03582253,1.061957643
02-Feb-17,0.31987374,0.50972003,-0.17633068,-3.22,0.63118446,0.02402679,0.60715767,0.1,0.07597321,-0.024018254
03-Feb-17,0.48518797,0.77259873,-0.57933399,-2.9,0.45382559,0.02402679,0.4297988,0.58,0.55597321,0.108108108
06-Feb-17,0.7930919,-0.04752755,-0.45642866,2.06,0.76981208,0.02402679,0.74578529,-0.4,-0.42402679,-0.323974082
07-Feb-17,0.4570316,0.06399745,-0.26522511,0.82,-0.34770096,0.02402679,-0.37172775,-0.05,-0.07402679,0.511616709
08-Feb-17,-0.16027094,0.26300533,0.14012448,-1.17,0.29653824,0.02402679,0.27251145,0.28,0.25597321,0.42517516
09-Feb-17,0.26449576,-0.79173014,-0.16120378,-0.86,0.24138893,0.02372526,0.21766367,0.29,0.26627474,-1.150864639
10-Feb-17,0.20391366,-0.77951811,-0.13879591,-0.43,0.05819602,0.02372526,0.03447076,0.4,0.37627474,3.74615431
13-Feb-17,-0.64427887,-0.65534873,0.13988399,3.91,-0.19129636,0.02372526,-0.21502162,0.48,0.45627474,-1.517618328
14-Feb-17,-0.60900068,0.20959935,-0.34395803,0.8,-0.30241225,0.02372526,-0.32613751,0.02,-0.00372526,0.684891067
15-Feb-17,-0.46780171,-1.5552838,0.22678438,2.97,-1.06209859,0.02372526,-1.08582385,0.54,0.51627474,-1.759221251
16-Feb-17,-0.33406819,1.32565413,-0.04917729,-3.39,1.06503418,0.02402679,1.04100739,0.16,0.13597321,0.119381603
17-Feb-17,0.34374606,-0.11578739,-0.559849,-2.17,0.3164411,0.02402679,0.29241431,0,-0.02402679,-0.125201216
20-Feb-17,-0.14246402,0.79425597,0.15264914,1.32,0.84517837,0.02402679,0.82115158,0.02,-0.00402679,-0.280563515
21-Feb-17,-0.01736191,0.67403018,-0.10056924,-0.62,0.37490408,0.02402679,0.35087729,0.34,0.31597321,0.197545645
22-Feb-17,-0.52126203,-0.55665297,-0.23824675,1.29,-0.11355051,0.02402679,-0.1375773,-0.04,-0.06402679,0.53172422
23-Feb-17,-0.08098271,-0.14122415,-0.3902691,-2.19,0.11550919,0.02387605,0.09163314,0.16,0.13612395,0.867653176
27-Feb-17,0.55510559,-0.07134693,-0.2311626,2.05,-0.13069866,0.02387605,-0.15457471,0.04,0.01612395,0.388852884
28-Feb-17,0.14835538,0.97239382,-0.01029214,0.86,0.06786238,0.02387605,0.04398633,-0.16,-0.18387605,0.05868889
01-Mar-17,0.07263417,0.77391901,-0.24649844,-1.58,0.53369772,0.02387605,0.50982167,0.96,0.93612395,-0.381254032
02-Mar-17,-0.3473048,-0.67933292,-0.39811342,-1.57,-0.91108669,0.02357441,-0.9346611,-0.4,-0.42357441,-0.724211022
03-Mar-17,-0.07128552,0.31209843,0.17341035,-0.07,0.16241322,0.02357441,0.13883881,0.01,-0.01357441,-0.456675168
06-Mar-17,-0.40590031,0.12910623,0.57669196,2.15,0.57534454,0.02357441,0.55177013,-0.18,-0.20357441,-1.471639657
07-Mar-17,0.52132671,-1.04338909,-0.4203645,1.72,-0.1007689,0.02357441,-0.12434331,-0.28,-0.30357441,-0.03023523
08-Mar-17,0.40865216,-0.96875613,-0.22264389,1.44,-0.36793263,0.02357441,-0.39150704,-0.32,-0.34357441,-0.248003871
09-Mar-17,0.03105357,-0.21790093,0.0336388,2.24,-0.06397999,0.02308375,-0.08706374,0.06,0.03691625,-0.224364805
10-Mar-17,-0.03617606,-0.44219019,-0.35346239,-3.01,-0.05414097,0.02308375,-0.07722472,0.54,0.51691625,-0.510514161
14-Mar-17,-0.66451044,0.20365989,0.3747408,-11.16,1.40748182,0.02308375,1.38439807,-0.38,-0.40308375,-0.445937691
15-Mar-17,0.16592426,0.55698539,0.67734695,0.18,0.27227899,0.02308375,0.24919524,0.61,0.58691625,1.098361662
16-Mar-17,-0.47791921,0.96420577,0.31887816,-4.13,1.00231427,0.02308375,0.97923052,0.54,0.51691625,1.784413693
17-Mar-17,-0.00895237,-0.15002145,-0.32705421,-0.48,-0.01297647,0.02308375,-0.03606022,-0.05,-0.07308375,-0.172927847
20-Mar-17,0.24154592,0.3112308,0.55045066,1.39,-0.08582048,0.02308375,-0.10890423,-0.14,-0.16308375,-0.818350158
21-Mar-17,0.05964832,-0.27963769,-0.08161072,-0.62,-0.15627353,0.02308375,-0.17935728,-0.76,-0.78308375,0.855215611
22-Mar-17,0.37851127,-0.51172308,-0.37161915,2.74,-0.81134067,0.02308375,-0.83442442,-0.2,-0.22308375,-0.059715753
23-Mar-17,0.20351217,0.09123103,0.73670681,-3.55,0.72492084,0.02278151,0.70213933,0.13,0.10721849,-1.212954111
24-Mar-17,-0.34826629,0.93991668,0.36102442,1.2,0.23741364,0.02278151,0.21463213,0.05,0.02721849,-0.471783705
27-Mar-17,0.45611442,-0.21458756,0.253102,3.82,-0.46391989,0.02278151,-0.4867014,-0.04,-0.06278151,-2.145244607
28-Mar-17,0.00600665,-0.01114712,0.23808704,-2.55,0.51625775,0.02278151,0.49347624,0.74,0.71721849,1.148925599
29-Mar-17,-0.65317398,0.40055618,0.15776989,-0.25,0.30067081,0.02278151,0.2778893,-0.11,-0.13278151,-0.601706883
30-Mar-17,0.50731794,0.05305512,0.13090528,0.52,0.47171845,0.0226303,0.44908815,0.17,0.1473697,0.494162703
31-Mar-17,0.21440346,0.42926019,0.91798638,2.22,0.45189531,0.0226303,0.42926501,-0.34,-0.3626303,-1.714917942
03-Apr-17,1.0678964,-0.01306716,0.20225133,-7.47,0.66311882,0.0226303,0.64048852,-0.25,-0.2726303,2.657911194
05-Apr-17,0.69028466,1.15909058,0.39219671,0.5,0.72408669,0.0226303,0.70145639,-0.22,-0.2426303,1.992080414
06-Apr-17,0.03013981,0.06846342,-0.05076505,-2.25,0.03305832,0.02278151,0.01027681,0.03,0.00721849,-0.011946004
07-Apr-17,0.22157766,-0.73370778,0.13345537,3.57,-0.42778694,0.02278151,-0.45056845,-0.06,-0.08278151,0.471923536
10-Apr-17,0.47603784,0.76001075,1.05215312,-0.62,0.2850199,0.02278151,0.26223839,0.07,0.04721849,1.551816398
11-Apr-17,-0.37539232,1.3435542,0.19020093,-1.94,0.61400589,0.02278151,0.59122438,0.06,0.03721849,0.005854801
12-Apr-17,-0.23030834,-0.52728171,0.14386989,2.04,-0.3334935,0.02278151,-0.35627501,-0.27,-0.29278151,-1.223581758
13-Apr-17,1.16430423,-0.83040675,0.56982544,-0.43,-0.35209643,0.02323478,-0.37533121,-0.54,-0.56323478,-0.248933144
17-Apr-17,0.89589854,0.05394254,0.09055524,2.72,-0.07495281,0.02323478,-0.09818759,0.76,0.73676522,-1.212121212
18-Apr-17,-0.15608514,-0.37168739,0.00988329,4.06,-0.56427627,0.02323478,-0.58751105,-0.48,-0.50323478,0.63154096
19-Apr-17,0.38720455,-0.10125284,0.22645443,-1.29,0.30564651,0.02323478,0.28241173,-0.13,-0.15323478,-0.980216365
20-Apr-17,0.84194795,0.30533084,0.42869353,-5.36,0.63723275,0.02372526,0.61350749,0.63,0.60627474,-1.726323414
21-Apr-17,0.5716091,0.35345354,-0.03613678,-1.19,-0.10564094,0.02372526,-0.1293662,-0.25,-0.27372526,-0.534365211
24-Apr-17,0.02858023,0.48406959,0.44173992,1.77,0.88817368,0.02372526,0.86444842,1.61,1.58627474,2.043966901
25-Apr-17,-0.87032974,0.40022903,0.49568564,-4.04,0.9024762,0.02372526,0.87875094,0.56,0.53627474,-1.724659607
26-Apr-17,-0.92651166,-0.17663471,0.0927667,5.24,-0.135136,0.02372526,-0.15886126,0.02,-0.00372526,-0.683497537
27-Apr-17,0.07206731,0.34590748,-0.1349376,-5.71,-0.06454883,0.02402679,-0.08857562,-0.07,-0.09402679,2.108004216
28-Apr-17,-0.30157924,2.10505515,0.76594784,-1.9,0.08931717,0.02402679,0.06529038,-0.15,-0.17402679,1.208330803
02-May-17,-0.14740698,0.14131216,0.78506581,5.41,0.19341777,0.02402679,0.16939098,0.19,0.16597321,1.229901608
03-May-17,0.22328858,0.4260592,-0.00027784,0.7,0.04431691,0.02402679,0.02029012,-0.16,-0.18402679,0.165945594
04-May-17,-0.05539452,0.67301815,0.22751712,-1.69,0.3580521,0.02417747,0.33387463,0.18,0.15582253,-0.106502574
05-May-17,0.11035114,-1.38003443,-0.40440349,5.78,-0.95696462,0.02417747,-0.98114209,0.54,0.51582253,-0.793697803
08-May-17,0.24781918,0.89879999,-0.50612476,-2.69,0.53751323,0.02417747,0.51333576,0.03,0.00582253,0.567198042
09-May-17,0.29624817,0.33091892,0.02397181,-4.74,0.32982314,0.02417747,0.30564567,-0.21,-0.23417747,0.089052482
10-May-17,0.11919453,-0.68964675,-0.10157587,-1.48,0.86026249,0.02417747,0.83608502,0.13,0.10582253,0.634675841
11-May-17,-0.32909414,-0.11930221,0.17481667,-1,0.07018035,0.02432809,0.04585226,-0.25,-0.27432809,-0.660143817
12-May-17,-0.15518088,-0.54693556,-0.77804265,-1.94,-0.41075033,0.02432809,-0.43507842,0.09,0.06567191,-1.133262134
15-May-17,-0.17435521,0.11222097,1.39174854,0.45,0.67260233,0.02432809,0.64827424,0.46,0.43567191,2.430534718
16-May-17,-0.2242192,-0.00193502,-0.19696495,-1.08,0.55674598,0.02432809,0.53241789,0.24,0.21567191,0.749941411
17-May-17,-0.00460642,-0.05552615,0.03097327,0.71,-0.05561134,0.02432809,-0.07993943,-1.24,-1.26432809,1.849267271
18-May-17,0.27867741,-1.82566797,-0.76131902,10.81,-1.36546912,0.02432809,-1.38979721,-0.09,-0.11432809,-0.605230102
19-May-17,-0.40642983,-0.18377799,0.1088536,-4.09,-0.37248047,0.02432809,-0.39680856,0.73,0.70567191,-2.234604779
22-May-17,-0.40609935,-1.85260707,-0.4807388,-0.88,-0.53586688,0.02432809,-0.56019497,0.54,0.51567191,-0.005875786
23-May-17,-1.2735732,-0.91787172,0.22755136,8.93,-1.16115423,0.02432809,-1.18548232,0.09,0.06567191,-0.25267364
24-May-17,-0.77445929,-1.35637569,0.27549912,-3.05,-0.84595144,0.02432809,-0.87027953,0.06,0.03567191,-0.689248895
25-May-17,0.47296622,0.67226809,1.0402556,-11.69,1.36852455,0.02432809,1.34419646,0.36,0.33567191,1.162652746
26-May-17,0.57994561,0.60217222,0.79189918,3.97,1.13561949,0.02432809,1.1112914,-0.12,-0.14432809,1.448340565
29-May-17,-0.33699892,-1.69503829,0.62963312,8.52,-0.60762567,0.02432809,-0.63195376,-0.03,-0.05432809,3.329287324
30-May-17,-0.73829512,0.63954446,0.08752287,-0.19,0.35074709,0.02432809,0.326419,-0.09,-0.11432809,1.941041562
31-May-17,1.06886851,-1.33212213,0.55126821,-0.02,0.37263305,0.02432809,0.34830496,0.1,0.07567191,-0.016461809
01-Jun-17,1.15080809,-0.46418277,-0.11578602,-3.87,0.19899787,0.02447866,0.17451921,0.59,0.56552134,-0.631139894
02-Jun-17,0.18889867,-0.25694544,0.06306787,-4.4,0.53215912,0.02447866,0.50768046,0.63,0.60552134,0.115983652
05-Jun-17,0.38283071,-0.57146288,0.1410988,1.9,0.43626788,0.02447866,0.41178922,-0.18,-0.20447866,4.220223975
06-Jun-17,-0.30373031,-0.67142186,-0.38941889,1.07,-0.42276191,0.02447866,-0.44724057,-0.29,-0.31447866,11.7033665
07-Jun-17,-0.01364156,0.25004683,1.06126338,-2.18,0.40097995,0.02447866,0.37650129,0.05,0.02552134,2.402502014
08-Jun-17,0.48253424,-0.39831339,0.52182645,1.63,-0.1030416,0.02432809,-0.12736969,-0.15,-0.17432809,-3.868579361
09-Jun-17,-0.15754144,0.46767313,0.75731437,-1.85,0.26765433,0.02432809,0.24332624,-0.07,-0.09432809,0.052950804
12-Jun-17,-0.03102464,-0.12692019,0.16382864,5.16,-0.46954772,0.02432809,-0.49387581,-0.21,-0.23432809,-0.942987732
13-Jun-17,0.70323396,-0.20926626,0.10604944,-0.72,0.04356784,0.02432809,0.01923975,0.52,0.49567191,-1.058817815
14-Jun-17,0.01923504,0.5544477,-0.0131239,-1.41,0.16637226,0.02432809,0.14204417,0.09,0.06567191,0.643071032
15-Jun-17,0.62252789,0.20082142,0.09298453,1.3,-0.14805242,0.02432809,-0.17238051,-0.73,-0.75432809,-1.746171105
16-Jun-17,0.40464327,0.19453356,0.28930296,-3.62,0.04202461,0.02432809,0.01769652,0.35,0.32567191,0.253177125
19-Jun-17,-0.85824711,0.13137281,0.21308806,-2.63,0.4034456,0.02432809,0.37911751,0.69,0.66567191,-0.534785838
20-Jun-17,0.09465574,-0.38006626,0.14855972,0.28,0.11233258,0.02432809,0.08800449,-0.72,-0.74432809,-1.269477772
