Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-November-2017,499.00,502.45,494.00,498.05,499.682744129565703838,73291,979,36622248.00,22849,31.18,8.45,-0.95
27-November-2017,493.00,500.00,491.20,498.10,496.471076015100809442,60659,805,30115439.00,26994,44.50,8.80,5.10
24-November-2017,489.25,498.45,489.00,493.60,494.901507134255373499,109612,1412,54247144.00,34541,31.51,9.45,4.35
23-November-2017,482.90,492.65,482.80,489.25,489.439100610744433926,77119,1355,37745054.00,19339,25.08,9.85,6.35
22-November-2017,493.90,494.00,479.80,482.85,483.271656552034164980,111225,1392,53751890.00,38223,34.37,14.20,-11.05
21-November-2017,478.70,497.00,478.70,493.90,489.689908267560708714,171804,2228,84130685.00,54949,31.98,18.30,15.20
20-November-2017,486.00,486.00,476.25,478.05,478.772695264362420045,68164,1136,32635062.00,20047,29.41,9.75,-7.95
17-November-2017,500.00,500.00,482.75,485.05,488.024037074437391806,166368,3145,81191583.00,52853,31.77,17.25,-14.95
16-November-2017,496.00,499.95,488.85,498.55,495.703997192623047995,210873,5662,104530589.00,85062,40.34,11.10,2.55
15-November-2017,483.95,498.50,483.95,495.20,495.504708769554389612,165436,2332,81974317.00,56331,34.05,14.55,11.25
14-November-2017,493.10,494.50,481.85,488.80,487.271550771755942047,63362,1966,30874500.00,17088,26.97,12.65,-4.30
13-November-2017,488.60,500.95,488.15,491.60,496.987461238836362407,118353,1802,58819957.00,38239,32.31,12.80,3.00
10-November-2017,490.25,496.20,484.00,490.15,490.369735883670110880,111201,1544,54529605.00,24823,22.32,12.20,-0.10
9-November-2017,492.00,495.70,487.00,489.40,491.948677750466126024,155001,2166,76252537.00,60380,38.95,8.70,-2.60
8-November-2017,474.00,491.00,474.00,488.75,485.499827123579856731,205349,3199,99696904.00,67470,32.86,17.00,14.75
7-November-2017,461.30,478.25,461.30,470.95,472.767338593457270500,222048,3386,104977042.00,62023,27.93,16.95,9.65
6-November-2017,459.00,466.40,458.50,460.30,460.358108719474800687,99467,1201,45790440.00,17209,17.30,7.90,1.30
3-November-2017,469.15,477.00,460.80,463.50,467.885828946985779509,68774,1235,32178380.00,23138,33.64,16.20,-5.65
2-November-2017,485.00,485.00,461.70,467.80,470.147469959103581593,411772,5946,193593564.00,71158,17.28,23.30,-17.20
1-November-2017,482.90,497.60,472.00,489.00,488.317132964972289393,239439,3493,116922166.00,73739,30.80,25.60,6.10
31-October-2017,485.00,485.00,476.85,481.35,480.947246624278235862,44509,807,21406481.00,13738,30.87,8.15,-3.65
30-October-2017,475.00,488.55,474.95,485.55,484.051235179553763624,117068,1703,56666910.00,38381,32.79,13.60,10.55
27-October-2017,477.00,479.60,472.25,476.15,475.288870647787126342,102333,1084,48637736.00,21699,21.20,7.35,-0.85
26-October-2017,468.00,479.90,462.05,477.25,473.939327403261879716,97919,1593,46407665.00,38944,39.77,17.85,9.25
25-October-2017,457.00,473.00,454.90,468.25,467.749819682641448950,99824,1244,46692658.00,42756,42.83,18.10,11.25
24-October-2017,462.90,463.00,453.15,454.90,457.170322179435049869,41809,686,19113834.00,19207,45.94,9.85,-8.00
23-October-2017,455.00,464.50,453.85,462.10,460.677318513372698853,43185,727,19894350.00,15836,36.67,10.65,7.10
19-October-2017,458.00,460.00,456.70,458.55,458.560559184141171078,8727,253,4001858.00,3418,39.17,3.30,0.55
18-October-2017,471.10,471.10,457.50,458.50,461.861751482257688931,55827,1114,25784356.00,23908,42.83,13.60,-12.60
17-October-2017,471.80,475.00,468.80,471.90,471.481876697388961358,46763,598,22047907.00,13898,29.72,6.20,0.10
16-October-2017,470.00,476.55,470.00,474.25,474.333584237325658622,67755,1086,32138472.00,16583,24.47,6.55,4.25
