Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-July-2015,291.35,295.25,282.80,285.05,287.950121328300455684,1350056,23000,388748789.00,603565,44.71,12.45,-6.30
27-July-2015,300.40,300.40,290.10,291.20,293.196841668110113799,958354,15746,280986366.00,398892,41.62,10.30,-9.20
24-July-2015,313.95,313.95,299.50,300.50,303.874737714111761642,2145083,20380,651836534.00,1020988,47.60,14.45,-13.45
23-July-2015,317.50,318.00,312.20,312.90,314.287946377067966989,520076,9551,163453618.00,167063,32.12,5.80,-4.60
22-July-2015,312.40,317.55,309.70,317.00,316.265274996910147076,1618200,5585,511780468.00,173949,10.75,7.85,4.60
21-July-2015,316.80,317.25,310.50,311.40,313.927702579691859554,472382,5021,148293796.00,168462,35.66,6.75,-5.40
20-July-2015,318.10,319.75,312.30,315.85,315.491031019636283518,653586,7444,206200521.00,166639,25.50,7.45,-2.25
17-July-2015,318.05,321.00,316.50,317.40,318.697839653300514575,551717,7014,175831016.00,112297,20.35,4.50,-0.65
16-July-2015,315.50,318.30,314.80,317.25,316.832568394811415088,795053,8289,251898684.00,220158,27.69,3.50,1.75
15-July-2015,314.80,316.00,313.30,314.65,314.752634332262162768,334525,3606,105292625.00,87945,26.29,2.70,-0.15
14-July-2015,316.45,317.35,312.70,313.75,314.542257113433151854,311699,4804,98042507.00,72757,23.34,4.65,-2.70
13-July-2015,315.15,317.20,312.90,316.05,315.278464304332134789,598504,5762,188695422.00,256066,42.78,4.30,0.90
10-July-2015,313.40,314.85,309.90,313.10,312.228480983965573759,1147032,9531,358136059.00,584727,50.98,4.95,-0.30
9-July-2015,307.00,310.80,305.85,309.15,308.908163815290085833,445282,6076,137551245.00,109410,24.57,4.95,2.15
8-July-2015,308.50,311.65,306.45,307.70,308.615870497769213302,651788,9798,201152121.00,210201,32.25,5.20,-0.80
7-July-2015,314.80,318.00,311.55,312.60,314.422340117415030411,652557,7711,205178499.00,223887,34.31,6.45,-2.20
6-July-2015,309.00,316.70,305.35,315.25,311.130226783983441681,929563,8429,289215147.00,357891,38.50,11.35,6.25
3-July-2015,312.95,315.00,311.10,314.35,313.634411603307661740,422776,5261,132597102.00,116660,27.59,3.90,1.40
2-July-2015,314.00,315.25,311.10,312.95,313.051427667444881271,809117,6703,253295232.00,381787,47.19,4.15,-1.05
1-July-2015,308.10,313.50,308.10,312.15,310.386337485897974324,1335801,11314,414614380.00,726860,54.41,5.40,4.05
30-June-2015,310.90,313.70,304.40,308.00,307.943164638974875818,777896,10001,239547756.00,148485,19.09,9.30,-2.90
29-June-2015,303.00,313.10,300.20,311.35,305.679953681883143366,1449109,12460,442963572.00,585299,40.39,12.90,8.35
26-June-2015,315.40,315.40,307.60,311.25,309.819277171975008083,2464957,11593,763691196.00,1571587,63.76,7.80,-4.15
25-June-2015,317.40,319.65,314.50,315.50,316.964540842495966576,857832,10572,271902326.00,264056,30.78,5.15,-1.90
24-June-2015,313.75,320.45,312.90,317.40,317.384097432854522398,664006,8168,210744945.00,220067,33.14,7.55,3.65
23-June-2015,315.00,316.85,312.25,313.85,314.061130772589977801,1318992,12112,414244119.00,617706,46.83,4.60,-1.15
22-June-2015,306.55,316.00,306.00,315.15,312.370887991282714915,1095754,13388,342281650.00,486742,44.42,10.00,8.60
19-June-2015,302.55,306.00,302.55,304.60,304.534684824372976734,1057696,4562,322105118.00,759221,71.78,3.45,2.05
