Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-January-2015,1617.30,1632.95,1602.00,1628.25,1618.554337595482164924,156181,13039,252787435.00,40589,25.99,30.95,10.95
19-January-2015,1602.55,1622.00,1601.75,1614.90,1613.900714116984354841,165099,15780,266453394.00,52695,31.92,20.25,12.35
16-January-2015,1580.00,1611.00,1565.00,1592.90,1592.792938896626900018,247695,19409,394526847.00,65621,26.49,46.00,12.90
15-January-2015,1550.25,1586.00,1535.85,1572.40,1562.741519291537215539,301272,21503,470810263.00,121954,40.48,50.15,22.15
14-January-2015,1524.70,1533.75,1500.00,1517.65,1514.931223784850727855,145908,11856,221040585.00,34627,23.73,33.75,-7.05
13-January-2015,1540.35,1547.20,1517.00,1520.40,1529.424696618100201620,131435,11080,201019935.00,35430,26.96,30.20,-19.95
12-January-2015,1503.70,1539.00,1495.00,1534.70,1520.635004569787178482,153180,11153,232930870.00,43789,28.59,44.00,31.00
9-January-2015,1519.00,1522.85,1488.35,1500.40,1504.064515467441462997,146275,13674,220007037.00,35894,24.54,34.50,-18.60
8-January-2015,1514.00,1524.90,1505.05,1509.60,1512.196098861800104195,113249,10768,171254696.00,35291,31.16,19.85,-4.40
7-January-2015,1500.00,1509.75,1486.55,1500.05,1499.541796186263618667,196238,21350,294267083.00,53274,27.15,23.20,0.05
6-January-2015,1540.90,1541.00,1496.00,1503.85,1516.691391469156224676,298634,25269,452935617.00,87724,29.38,45.00,-37.05
5-January-2015,1542.30,1570.00,1542.30,1556.50,1561.282788916729953296,219899,15726,343324524.00,55454,25.22,27.70,14.20
2-January-2015,1502.00,1539.50,1502.00,1534.70,1526.988975364703844393,161638,12023,246819444.00,48997,30.31,37.50,32.70
1-January-2015,1493.40,1506.10,1492.20,1502.30,1501.093778009078555526,69174,6327,103836661.00,16918,24.46,13.90,8.90
