Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-June-2016,370.00,389.70,370.00,388.10,384.725066326029281713,81416,2048,31322776.00,20631,25.34,19.70,18.10
22-June-2016,377.00,381.20,375.15,379.80,378.983170175673863483,74570,2071,28260775.00,35227,47.24,6.05,2.80
21-June-2016,376.00,378.00,373.35,375.45,374.880063173541434410,32292,1151,12105627.00,8285,25.66,4.65,-0.55
20-June-2016,375.00,378.05,371.20,375.25,375.067061646599137839,47091,1595,17662283.00,13736,29.17,6.85,0.25
17-June-2016,373.35,377.00,372.20,375.35,374.588832079048658585,87035,2921,32602339.00,15114,17.37,4.80,2.00
16-June-2016,367.00,372.50,364.10,371.15,369.812488092970089540,125976,3238,46587498.00,25297,20.08,8.40,4.15
15-June-2016,367.60,369.50,364.50,366.80,365.903646764390418305,33564,849,12281190.00,15504,46.19,5.00,-0.80
14-June-2016,364.30,368.40,363.30,365.80,365.219151977131967603,54574,1932,19931470.00,12574,23.04,5.10,1.50
13-June-2016,360.05,365.85,358.10,362.65,361.635682971282202847,40602,1256,14683132.00,9910,24.41,7.75,2.60
10-June-2016,366.00,366.00,360.25,361.55,362.518716145201713962,37107,1380,13451982.00,6292,16.96,5.75,-4.45
9-June-2016,363.50,366.35,361.70,364.25,364.496673374304309203,55161,1444,20106001.00,15904,28.83,4.65,0.75
8-June-2016,360.70,363.45,357.00,361.70,360.730987933300840385,67707,2405,24424013.00,22837,33.73,6.45,1.00
7-June-2016,354.85,360.80,354.70,359.45,358.158391188978953872,55022,2093,19706591.00,18889,34.33,6.10,4.60
6-June-2016,354.50,357.05,351.75,353.65,353.755596854896354538,34975,1160,12372602.00,8150,23.30,5.30,-0.85
3-June-2016,358.20,361.30,352.15,354.20,358.061591201914227866,43464,1184,15562789.00,12320,28.35,9.15,-4.00
2-June-2016,359.95,362.70,354.55,358.00,358.749791565344264573,57572,2249,20653943.00,10852,18.85,8.15,-1.95
1-June-2016,358.95,364.35,356.65,358.20,359.865524737329415079,99364,3269,35757678.00,24511,24.67,7.70,-0.75
31-May-2016,373.00,378.40,354.25,359.20,364.471426197203162468,294833,8697,107458204.00,49963,16.95,24.15,-13.80
30-May-2016,359.90,365.00,354.00,363.15,359.960898853425025245,156466,2862,56321642.00,97737,62.47,11.00,3.25
27-May-2016,363.00,363.50,359.10,360.65,361.448971205494731280,34069,1148,12314205.00,8919,26.18,4.40,-2.35
26-May-2016,365.00,367.00,359.10,362.10,363.331703922762459772,57485,1841,20886123.00,14556,25.32,7.90,-2.90
25-May-2016,364.20,366.00,358.70,364.70,362.586729095032555417,27338,1204,9912396.00,7443,27.23,7.30,0.50
24-May-2016,364.00,367.45,359.00,362.60,363.879228198260127527,42187,1838,15350973.00,15995,37.91,8.45,-1.40
23-May-2016,367.00,368.60,360.80,362.45,364.805592576138999950,40518,2020,14781193.00,11022,27.20,7.80,-4.55
20-May-2016,364.65,370.00,363.70,365.90,366.611695436906195637,112095,3355,41095338.00,52641,46.96,6.30,1.25
19-May-2016,366.20,368.00,362.30,363.15,363.966266681619378714,44585,1558,16227436.00,12858,28.84,5.70,-3.05
18-May-2016,361.05,368.20,361.05,365.25,365.510494506555446137,51789,2164,18929423.00,17224,33.26,7.15,4.20
17-May-2016,365.90,371.00,363.50,364.70,368.662085405275406194,141373,3149,52118865.00,91780,64.92,7.50,-1.20
16-May-2016,365.00,368.80,363.40,365.50,365.630816018064939085,54913,1811,20077885.00,8752,15.94,5.40,0.50
13-May-2016,374.20,384.80,363.20,364.95,371.229777147529784393,96611,5029,35864880.00,17417,18.03,21.60,-9.25
12-May-2016,371.55,377.70,370.50,374.00,372.940079016681299385,54672,1768,20389380.00,16053,29.36,7.20,2.45
11-May-2016,366.00,372.60,366.00,369.75,369.849255626282653309,459984,2054,170124740.00,11394,2.48,6.60,3.75
10-May-2016,362.00,372.80,361.50,371.95,369.253135465989144242,86590,2693,31973629.00,24805,28.65,11.30,9.95
9-May-2016,352.05,369.65,352.05,365.60,362.460608349279777488,275401,6482,99822014.00,32241,11.71,17.60,13.55
6-May-2016,364.00,368.00,354.00,364.10,362.372658912447270881,234453,5980,84959357.00,72747,31.03,14.00,0.10
5-May-2016,357.00,364.55,353.30,359.40,359.188949127367248421,67325,2332,24182396.00,15420,22.90,11.25,2.40
4-May-2016,358.00,363.95,357.30,360.05,361.240743073047858942,47640,1508,17209509.00,19040,39.97,6.65,2.05
3-May-2016,365.90,369.20,357.60,361.25,363.156095942358740993,42192,1946,15322282.00,8647,20.49,11.60,-4.65
2-May-2016,361.00,368.80,357.25,366.55,365.447524394266682273,93977,3830,34343662.00,25372,27.00,11.55,5.55
29-April-2016,363.00,367.55,354.30,355.40,359.854674849156825331,58173,3019,20933826.00,17785,30.57,13.25,-7.60
28-April-2016,371.30,372.80,366.00,369.25,371.252374311926605504,68125,2751,25291568.00,27204,39.93,6.80,-2.05
27-April-2016,370.00,377.35,367.65,371.70,372.207752524517649797,34363,1472,12790175.00,7801,22.70,9.70,1.70
26-April-2016,373.60,373.80,366.90,371.90,370.327261591507122765,44084,1959,16325507.00,11301,25.64,6.90,-1.70
25-April-2016,373.00,375.05,369.50,373.50,373.327893952214029574,24819,972,9265625.00,4642,18.70,5.55,0.50
22-April-2016,369.00,373.85,363.55,370.40,367.783174300751175175,64033,2514,23550260.00,12855,20.08,10.30,1.40
21-April-2016,380.80,384.50,366.90,369.30,376.362008869397306452,122218,4332,45998212.00,23202,18.98,17.60,-11.50
20-April-2016,369.95,378.75,364.00,374.60,372.633604313901711671,122395,4554,45608490.00,31039,25.36,14.75,4.65
18-April-2016,353.80,364.70,349.85,360.50,358.602797593765393482,736919,5289,264261215.00,609074,82.65,14.85,6.70
13-April-2016,350.65,360.60,349.50,353.75,356.454768958250618452,65486,4921,23342797.00,23192,35.42,11.10,3.10
12-April-2016,347.65,354.00,347.65,350.65,351.237257849505062824,70514,3201,24767144.00,29085,41.25,6.35,3.00
11-April-2016,337.60,347.90,337.05,344.55,344.392204628501827040,55828,2569,19226728.00,18406,32.97,10.85,6.95
8-April-2016,340.00,340.00,333.90,335.80,335.824662313476815728,42421,2597,14246018.00,10003,23.58,6.10,-4.20
7-April-2016,345.90,348.45,337.00,338.80,340.770127792025602244,45621,2635,15546274.00,18518,40.59,11.45,-7.10
