Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-April-2017,607.00,638.40,607.00,634.55,626.429726863629620268,363994,8863,228016662.00,57015,15.66,31.40,27.55
21-April-2017,634.35,636.85,630.00,631.15,632.526335311572700296,91664,2117,57979894.00,37553,40.97,6.85,-3.20
20-April-2017,635.90,638.10,630.00,630.60,632.527729934550465036,58060,1629,36724560.00,20439,35.20,8.10,-5.30
19-April-2017,635.90,637.00,631.50,633.10,633.671336880171157013,52817,1559,33468619.00,15055,28.50,5.50,-2.80
18-April-2017,640.00,646.80,630.25,632.45,639.061291511965907239,116623,2859,74529245.00,29260,25.09,16.55,-7.55
17-April-2017,650.00,654.75,638.90,639.95,644.180540901097568370,164910,3572,106231813.00,55752,33.81,15.85,-10.05
13-April-2017,650.75,656.00,646.50,648.95,651.210410322167013944,124780,2884,81258035.00,36286,29.08,9.50,-1.80
12-April-2017,659.70,659.70,642.50,650.70,649.201733408055575592,180223,4628,117001084.00,45752,25.39,17.20,-9.00
11-April-2017,660.00,663.90,655.55,657.10,659.760879847620346263,234677,5878,154830704.00,74003,31.53,8.35,-2.90
10-April-2017,655.15,659.20,642.75,657.15,651.453643635784869618,653427,16560,425677400.00,199298,30.50,16.45,2.00
7-April-2017,629.40,633.00,620.10,622.45,626.124006429728635074,158016,4155,98937611.00,61909,39.18,12.90,-6.95
6-April-2017,631.75,636.25,626.70,629.45,630.486738351254480286,135315,3581,85314313.00,40566,29.98,9.55,-2.30
5-April-2017,630.00,639.65,628.00,632.35,635.002167179598824379,202106,4894,128337748.00,57297,28.35,11.65,2.35
3-April-2017,626.50,630.45,625.40,629.15,628.702600645593519702,147771,4161,92904012.00,58176,39.37,5.05,2.65
31-March-2017,627.50,629.85,623.00,624.15,625.732602172622390526,124642,3481,77992563.00,50660,40.64,6.85,-3.35
30-March-2017,629.00,633.70,623.00,624.45,628.538937144859696112,199745,5085,125547510.00,78024,39.06,10.70,-4.55
29-March-2017,636.40,637.90,625.10,626.70,629.760539123923624110,253745,6488,159798588.00,100727,39.70,12.80,-9.70
28-March-2017,638.95,641.40,629.30,631.90,634.509843390866132739,280188,8104,177782044.00,108488,38.72,12.10,-7.05
27-March-2017,629.50,645.00,628.90,633.95,637.140453085179681727,602315,15704,383759252.00,158345,26.29,16.10,4.45
24-March-2017,625.90,630.85,620.95,623.10,626.757170210621787765,297690,7313,186579342.00,99256,33.34,9.90,-2.80
23-March-2017,630.00,644.90,620.10,622.85,631.493461824060639257,790511,20824,499202528.00,266211,33.68,24.80,-7.15
22-March-2017,630.00,639.50,611.60,626.80,626.415614822856015000,1215960,35869,761696331.00,207796,17.09,27.90,-3.20
21-March-2017,711.65,711.65,628.45,634.35,648.741801203825688790,2443377,79474,1585120796.00,903416,36.97,83.20,-77.30
20-March-2017,762.50,795.00,762.50,790.70,782.101450648416993150,179437,5788,140337938.00,61693,34.38,32.50,28.20
17-March-2017,772.50,775.20,762.00,763.20,767.399951592268593755,57842,1848,44387948.00,15960,27.59,13.20,-9.30
16-March-2017,772.95,779.00,770.00,771.60,774.815076756039448683,66314,2470,51381087.00,16560,24.97,9.00,-1.35
15-March-2017,772.50,776.50,764.15,767.90,770.560579468721182734,67234,1916,51807870.00,15632,23.25,12.35,-4.60
14-March-2017,771.90,778.35,763.85,771.25,770.944939571298266950,105248,3397,81140413.00,26468,25.15,14.50,-0.65
10-March-2017,762.00,766.20,756.25,759.85,762.032150157963203865,69953,2301,53306435.00,20946,29.94,9.95,-2.15
9-March-2017,778.00,787.15,752.55,759.95,773.974119438979501174,157570,5162,121955102.00,30720,19.50,34.60,-18.05
8-March-2017,755.00,785.05,755.00,774.35,777.213763243905925565,412737,12313,320784877.00,78640,19.05,30.05,19.35
7-March-2017,755.50,760.00,750.45,755.00,755.078733031674208144,86190,1750,65080236.00,39499,45.83,9.55,-0.50
6-March-2017,761.70,764.75,754.50,757.45,758.830455259026687598,50323,1578,38186625.00,12290,24.42,10.25,-4.25
3-March-2017,751.00,759.55,747.75,757.05,755.467452135493372606,81480,2627,61555488.00,20737,25.45,11.80,6.05
2-March-2017,766.25,773.75,749.30,751.60,761.119721499874171629,119210,4169,90733082.00,25217,21.15,24.45,-14.65
1-March-2017,763.70,782.00,762.40,766.10,773.796000395144659990,161966,5291,125328643.00,40833,25.21,19.60,2.40
28-February-2017,769.95,773.45,758.25,759.50,765.748475626034491964,93645,3319,71708516.00,25300,27.02,15.20,-10.45
27-February-2017,753.80,779.05,752.20,768.10,767.338853990449263189,253593,7119,194591762.00,57976,22.86,26.85,14.30
23-February-2017,751.20,757.75,747.00,749.30,752.187762600265555939,54979,1976,41354531.00,14026,25.51,10.75,-1.90
22-February-2017,763.00,764.25,745.75,751.20,752.165252009314204161,106504,2722,80108608.00,51017,47.90,18.50,-11.80
21-February-2017,757.00,766.75,752.20,762.35,760.573539978353206544,109947,3628,83622779.00,26936,24.50,14.55,5.35
20-February-2017,750.00,764.65,745.15,756.95,758.220894788227490553,134177,4215,101735805.00,47505,35.40,19.50,6.95
17-February-2017,738.50,752.15,730.50,748.00,744.448318042813455657,137340,4498,102242532.00,33798,24.61,21.65,9.50
16-February-2017,712.00,735.00,702.50,733.60,721.556556315525735222,153661,4698,110875102.00,35609,23.17,32.50,21.60
15-February-2017,729.85,729.85,705.00,709.05,713.767435835754334671,108082,3659,77145412.00,31328,28.99,24.85,-20.80
14-February-2017,743.80,743.80,721.55,724.65,729.024994388133925025,115826,4084,84440049.00,38246,33.02,22.25,-19.15
13-February-2017,755.95,755.95,737.45,739.85,744.622909651918334252,88801,2795,66123259.00,34644,39.01,18.50,-16.10
