Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-April-2017,342.50,359.85,341.60,354.15,353.157530738648715369,271401,3887,95847307.00,61632,22.71,18.25,11.65
24-April-2017,343.00,347.00,339.00,343.25,341.943333985382248857,112466,1407,38456999.00,24799,22.05,8.00,0.25
21-April-2017,343.00,346.15,340.70,342.85,343.892052625949299390,93490,1596,32150468.00,26668,28.52,5.45,-0.15
20-April-2017,340.00,343.70,338.05,342.60,341.361277665717996186,72382,1387,24708412.00,19691,27.20,5.65,2.60
19-April-2017,340.00,341.60,333.25,340.00,337.619365700010861301,73656,1343,24867692.00,18298,24.84,8.35,0.00
18-April-2017,341.10,343.50,336.35,338.55,340.259935984290623465,1273125,2068,433193431.00,1135928,89.22,7.15,-2.55
17-April-2017,342.00,343.30,337.00,341.15,340.857197911922362750,57086,1046,19458174.00,11724,20.54,6.30,-0.85
13-April-2017,350.50,352.00,339.10,340.55,342.697904259599335545,251033,3048,86028483.00,55375,22.06,12.90,-9.95
12-April-2017,348.00,353.80,346.25,351.20,350.283588424758432997,120153,1845,42087624.00,21590,17.97,7.55,3.20
11-April-2017,345.00,355.50,343.70,350.20,349.861095839480439348,252829,3702,88455031.00,92872,36.73,11.80,5.20
10-April-2017,345.10,348.00,342.00,345.50,345.389854322265769429,94661,1259,32694949.00,20115,21.25,6.00,0.40
7-April-2017,342.65,350.50,342.30,344.50,346.883483512016934032,378882,3421,131427908.00,108903,28.74,8.20,1.85
6-April-2017,344.50,344.50,337.70,341.65,340.774886696880831778,131285,1858,44738631.00,27734,21.13,6.80,-2.85
5-April-2017,342.00,347.20,339.00,344.60,344.017750924784217016,202750,3494,69749599.00,63419,31.28,8.20,2.60
3-April-2017,350.00,350.00,336.00,341.65,338.810780744673410183,900717,6794,305172630.00,627808,69.70,14.00,-8.35
31-March-2017,351.00,352.05,345.00,349.95,348.438471668747541432,175407,2892,61118547.00,46097,26.28,7.05,-1.05
30-March-2017,346.00,352.00,342.50,350.65,343.486418025683960881,6139240,3043,2108745557.00,5987142,97.52,9.50,4.65
29-March-2017,342.90,346.30,341.20,344.90,343.402389970345576793,170295,2169,58479710.00,43626,25.62,5.10,2.00
28-March-2017,339.00,343.40,338.45,340.65,340.874142100470926874,102139,1559,34816544.00,25929,25.39,4.95,1.65
27-March-2017,343.00,343.00,335.20,338.60,338.863145027178634366,161156,3679,54609829.00,47017,29.17,7.80,-4.40
24-March-2017,341.60,348.00,337.90,340.40,341.952849760242490496,321992,8363,110106082.00,105254,32.69,10.10,-1.20
23-March-2017,340.00,341.50,335.65,338.40,338.652045164331711603,218491,10476,73992424.00,89992,41.19,5.85,-1.60
